Unnamed: 0,match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
7591,2358382,2022-10-09 13:00,9455,4773,imperial,pain,2,0,1,3,21,23,1,1,26.73010437,1.679990971,27.31847581,2.762541239,0.423151644,1063.006166,1072.046341,0.486993078,37,10,53,12,9,0.555555556,2,1,11,0.727272727,1,1,4,0.25,0.458635266,1.14,0.180034719,14.9375,4.234807404,2.0625,1.344839674,1.13875,0.179439231,76.39125,7.431934367,74.0975,7.466678897,0.5625,0.347985273,1.113157895,0.208277462,13.0,3.260610211,2.210526316,1.608495452,1.113368421,0.20754916,75.52842105,8.07649824,72.81368421,7.476436113,0.342105263,0.326570359,1.0,1.0,0.5714285714285714,4.0,0.5,0.5158730158730159,5.0,0.8,0.6044776119402985,3.0,0.6666666666666666,0.5591397849462365,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.4647887323943662,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.603448275862069,7.0,0.7142857142857143,0.5212765957446809,2.0,0.5,0.5686274509803921,2.0,0.5,0.4423076923076923,5.0,0.8,0.5714285714285714,-1.0,-5.0,-1.0,-16,-2,-2,-0.171717171,1,0,0.0268421049999998,-0.0282427429999999,1.9375,0.9741971929999996,-0.1480263160000001,-0.2636557780000002,0.0253815789999998,-0.028109929,0.8628289499999937,-0.6445638729999992,1.2838157899999914,-0.0097572159999996,0.220394737,0.021414914,1.0,1.0,0.5714285714285714,3.0,-0.5,-0.1507936507936507,3.0,-0.1999999999999999,0.0010293360782295,-4.0,-0.0476190476190476,0.0378631892015556,-2.0,-0.5,-0.5686274509803921,-2.0,-0.5,-0.4423076923076923,-2.0,-0.4666666666666667,-0.1066398390342052
7592,2358383,2022-10-09 16:30,10399,5973,evil-geniuses,liquid,0,2,0,3,22,4,1,0,25.54303086,1.839737506,28.16985213,1.421682201,0.177979379,1092.930916,1079.207278,0.519739638,45,12,94,23,13,0.538461538,2,3,18,0.722222222,2,3,2,0.0,0.31884058,1.020454545,0.244827904,12.45454545,3.36731985,1.181818182,0.935966376,1.020454545,0.24448754,71.55090909,9.960678559,68.07,10.17996205,0.727272727,0.248964799,1.078,0.160003125,14.125,3.147915977,1.3,1.144552314,1.07785,0.160204487,74.395,5.943858595,71.2775,6.024681216,0.4625,0.360338383,4.0,0.75,0.5625,5.0,0.2,0.4122137404580153,5.0,0.8,0.6198347107438017,4.0,0.5,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.4347826086956521,5.0,0.8,0.5212121212121212,11.0,0.8181818181818182,0.5847750865051903,6.0,0.5,0.5055555555555555,0.0,0.0,0.0,7.0,0.4285714285714285,0.4756756756756757,6.0,0.6666666666666666,0.5393939393939394,5.0,0.6,0.5,-5.0,-3.0,-1.0,-49,-11,-5,-0.183760684,0,0,-0.057545455,0.084824779,-1.6704545500000003,0.219403873,-0.118181818,-0.208585938,-0.0573954549999999,0.084283053,-2.844090909999992,4.016819964,-3.2075000000000102,4.155280834,0.264772727,-0.111373584,-1.0,-0.05,0.0412878787878787,-6.0,-0.6181818181818182,-0.172561346047175,-1.0,0.3,0.1142791551882461,4.0,0.5,0.4857142857142857,-7.0,-0.4285714285714285,-0.4756756756756757,-6.0,-0.6666666666666666,-0.5393939393939394,-1.0,-0.35,-0.0652173913043478
7593,2358384,2022-10-09 20:25,5005,9455,complexity,imperial,1,2,0,3,17,21,1,1,26.55885472,1.581338282,26.73010437,1.679990971,0.475897942,1049.86978,1063.006166,0.481104224,52,17,37,11,16,0.3125,1,1,10,0.6,3,0,0,0.0,0.0,1.05,0.226564009,12.5625,3.74947913,1.78125,1.709063614,1.049875,0.226062457,72.50375,8.911651695,69.9425,7.726242214,0.453125,0.361407297,1.136666667,0.17081504,15.05555556,4.020395534,2.0,1.290994449,1.135777778,0.170203654,76.14444444,7.070305841,74.15,7.057334246,0.555555556,0.328671099,0.0,0.0,0.0,8.0,0.125,0.4210526315789473,10.0,0.7,0.52,5.0,0.8,0.5664335664335665,2.0,0.5,0.5882352941176471,6.0,0.3333333333333333,0.4779874213836478,1.0,1.0,0.5925925925925926,1.0,1.0,0.5714285714285714,4.0,0.5,0.5158730158730159,6.0,0.8333333333333334,0.591715976331361,3.0,0.6666666666666666,0.5591397849462365,1.0,1.0,0.5333333333333333,0.0,0.0,0.0,3.0,0.3333333333333333,0.4647887323943662,3.0,-1.0,1.0,15,6,6,-0.2875,-2,1,-0.086666667,0.055748969,-2.49305556,-0.2709164040000003,-0.21875,0.4180691649999999,-0.0859027780000001,0.0558588029999999,-3.640694440000004,1.841345854,-4.20750000000001,0.6689079680000001,-0.1024305559999999,0.0327361979999999,-1.0,-1.0,-0.5714285714285714,4.0,-0.375,-0.0948203842940685,4.0,-0.1333333333333334,-0.0717159763313609,2.0,0.1333333333333334,0.0072937814873299,1.0,-0.5,0.0549019607843137,6.0,0.3333333333333333,0.4779874213836478,-2.0,0.6666666666666667,0.1278038601982263
7594,2358387,2022-10-04 13:35,6667,9928,faze,gamerlegion,28,25,1,1,1,60,1,0,29.11309794,1.334899351,26.86652776,1.782598149,0.787122817,1084.002068,1017.724906,0.594240142,221,53,0,1,17,0.705882353,0,5,0,0.0,0,132,0,0.0,0.0,1.09675,0.180047042,13.2,2.740437921,1.575,1.180836568,1.0961,0.180140473,74.153,7.773441387,70.9915,6.613442201,0.6,0.357071421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.5584415584415584,11.0,0.8181818181818182,0.5689655172413793,5.0,0.6,0.5691056910569106,9.0,0.8888888888888888,0.5857740585774058,0.0,0.0,0.0,8.0,0.375,0.4598214285714285,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,221,52,17,0.705882353,0,-127,1.09675,0.180047042,13.2,2.740437921,1.575,1.180836568,1.0961,0.180140473,74.153,7.773441387,70.9915,6.613442201,0.6,0.357071421,3.0,0.6666666666666666,0.5584415584415584,11.0,0.8181818181818182,0.5689655172413793,5.0,0.6,0.5691056910569106,9.0,0.8888888888888888,0.5857740585774058,0.0,0.0,0.0,8.0,0.375,0.4598214285714285,4.0,0.5,0.5
7595,2358388,2022-10-04 14:00,7020,10621,spirit,1win,16,9,0,1,15,33,1,0,27.72826245,2.368656227,27.30277286,1.686177955,0.556725739,1083.569916,1023.119243,0.586128146,91,11,119,21,8,0.375,0,30,13,0.615384615,1,35,0,0.0,0.0,1.026315789,0.185478344,14.0,5.2214134,1.105263158,1.020564181,1.025578947,0.185980847,70.68421053,7.975561565,69.10421053,7.428223784,0.684210526,0.290667395,1.0492,0.178413452,13.56,3.774440356,2.0,1.385640646,1.04984,0.176968173,74.2664,7.093229944,68.6744,6.468759436,0.48,0.299332591,3.0,0.3333333333333333,0.4875,0.0,0.0,0.0,3.0,0.6666666666666666,0.6,6.0,0.3333333333333333,0.4679487179487179,2.0,0.5,0.4848484848484848,3.0,0.3333333333333333,0.4711538461538461,2.0,0.0,0.3469387755102041,2.0,0.5,0.4893617021276595,0.0,0.0,0.0,3.0,0.3333333333333333,0.4264705882352941,5.0,0.6,0.4933333333333333,6.0,0.8333333333333334,0.5780346820809249,3.0,0.6666666666666666,0.5,6.0,0.3333333333333333,0.4673913043478261,0.0,-4.0,-4.0,-28,-10,-5,-0.2403846149999999,-1,-5,-0.0228842109999998,0.0070648919999999,0.4399999999999995,1.4469730440000004,-0.8947368419999999,-0.365076465,-0.024261053,0.0090126739999999,-3.582189470000003,0.8823316209999996,0.4298105299999974,0.959464348,0.204210526,-0.0086651959999999,1.0,-0.1666666666666666,-0.0018617021276595,0.0,0.0,0.0,0.0,0.3333333333333333,0.1735294117647058,1.0,-0.2666666666666666,-0.0253846153846153,-4.0,-0.3333333333333333,-0.09318619723244,0.0,-0.3333333333333333,-0.0288461538461538,-4.0,-0.3333333333333333,-0.120452528837622
7596,2358389,2022-10-04 15:50,4411,6665,ninjas-in-pyjamas,astralis,16,12,1,1,11,8,1,0,27.62377435,1.370519311,28.37152294,2.771696604,0.408336938,1059.750902,1029.134762,0.543946475,0,1,0,1,15,0.533333333,2,30,21,0.380952381,0,16,2,0.5,0.487692308,0.966875,0.189760334,12.34375,3.22693135,1.34375,1.134938737,0.9671875,0.189328326,68.484375,6.663065613,67.570625,8.98089637,0.421875,0.308964374,1.06375,0.147693729,14.85,3.691544392,1.25,0.993730346,1.06355,0.147605208,73.1385,6.515075422,69.9105,6.07993419,0.525,0.352668399,5.0,0.0,0.3615384615384615,8.0,0.75,0.5394736842105263,7.0,0.4285714285714285,0.4491017964071856,5.0,0.4,0.46875,3.0,0.6666666666666666,0.5555555555555556,4.0,0.25,0.396039603960396,0.0,0.0,0.0,8.0,0.625,0.5194805194805194,8.0,0.625,0.5384615384615384,5.0,0.4,0.4758620689655172,11.0,0.4545454545454545,0.5015673981191222,0.0,0.0,0.0,4.0,0.75,0.5431034482758621,4.0,0.25,0.4684684684684684,-1.0,-1.0,-3.0,0,0,-6,0.1523809519999999,2,14,-0.0968749999999999,0.042066605,-2.50625,-0.4646130419999998,0.09375,0.1412083909999999,-0.0963625,0.041723118,-4.654124999999993,0.1479901909999998,-2.339874999999992,2.90096218,-0.103125,-0.043704025,-3.0,-0.625,-0.1579420579420579,0.0,0.125,0.0010121457489878,2.0,0.0285714285714285,-0.0267602725583316,-6.0,-0.0545454545454545,-0.0328173981191222,3.0,0.6666666666666666,0.5555555555555556,0.0,-0.5,-0.147063844315466,-4.0,-0.25,-0.4684684684684684
7597,2358390,2022-10-04 12:40,5995,11419,g2,ecstatic,16,0,1,1,5,38,1,0,28.5039414,1.587931658,25.36615205,3.168358402,0.842947316,1058.818052,1006.762172,0.574358845,45,13,49,11,15,0.6,0,3,10,0.4,0,20,0,0.0,0.0,1.1121875,0.21349377,13.5,3.092329219,1.25,0.901387819,1.1116875,0.213278052,74.653125,8.78614052,72.72375,8.310755738,0.59375,0.340897254,0.951363636,0.203163514,13.18181818,4.657704894,2.0,1.834021909,0.950181818,0.202183453,68.57,9.57791731,65.99454545,9.40934387,0.5,0.337099931,6.0,0.5,0.4970760233918128,7.0,0.4285714285714285,0.5229885057471264,0.0,0.0,0.0,3.0,0.6666666666666666,0.5769230769230769,5.0,0.6,0.4855072463768116,5.0,1.0,0.6194029850746269,6.0,0.6666666666666666,0.5844155844155844,0.0,0.0,0.0,3.0,0.3333333333333333,0.4747474747474747,3.0,0.6666666666666666,0.5421686746987951,3.0,0.6666666666666666,0.4487179487179487,6.0,0.5,0.467032967032967,1.0,0.0,0.3846153846153846,6.0,0.3333333333333333,0.4266666666666667,1.0,4.0,5.0,-4,2,5,0.1999999999999999,0,-17,0.1608238640000001,0.010330256,0.3181818199999995,-1.5653756750000003,-0.75,-0.93263409,0.1615056819999999,0.0110945989999999,6.08312500000001,-0.7917767900000001,6.729204549999992,-1.0985881320000015,0.09375,0.0037973229999999,6.0,0.5,0.4970760233918128,4.0,0.0952380952380952,0.0482410309996516,-3.0,-0.6666666666666666,-0.5421686746987951,0.0,0.0,0.1282051282051281,-1.0,0.0999999999999999,0.0184742793438445,4.0,1.0,0.2347876004592422,0.0,0.3333333333333333,0.1577489177489177
7598,2358391,2022-10-04 12:50,5752,11241,cloud9,b8,16,6,0,1,6,69,1,0,29.32257175,1.391946663,22.30781371,5.472213275,0.972366522,1101.704249,1074.737799,0.5387301,143,26,24,3,10,0.6,0,3,2,0.0,0,100,0,0.0,0.0,1.112727273,0.195498938,13.27272727,2.614327972,1.363636364,1.149919149,1.114181818,0.196077822,74.62363636,7.332437611,72.17181818,7.074051582,0.5,0.301511345,1.046666667,0.023570226,17.33333333,2.624669291,2.333333333,0.471404521,1.047333333,0.023456816,75.84666667,0.179133718,68.90666667,1.233026989,0.166666667,0.23570226,3.0,0.6666666666666666,0.5333333333333333,6.0,0.3333333333333333,0.48125,3.0,0.6666666666666666,0.5268817204301075,0.0,0.0,0.0,2.0,0.5,0.5555555555555556,3.0,1.0,0.5925925925925926,5.0,0.6,0.5669291338582677,1.0,0.0,0.4482758620689655,1.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4571428571428571,6.0,6.0,6.0,119,23,8,0.6,0,-97,0.0660606059999999,0.171928712,-4.060606059999998,-0.0103413190000001,-0.969696969,0.6785146280000001,0.0668484849999999,0.172621006,-1.2230303099999986,7.153303893,3.2651515099999955,5.841024593,0.333333333,0.0658090849999999,2.0,0.6666666666666666,0.0850574712643678,5.0,0.3333333333333333,0.0090277777777778,3.0,0.6666666666666666,0.5268817204301075,0.0,0.0,0.0,2.0,0.5,0.5555555555555556,3.0,1.0,0.5925925925925926,4.0,0.6,0.1097862767154105
7599,2358392,2022-10-04 11:00,11518,11251,bad-news-eagles,eternal-fire,16,14,1,1,32,20,1,0,28.10007759,1.907952002,25.26071327,2.026751315,0.833935379,985.2741249,1032.195985,0.432881579,34,9,42,18,9,0.777777778,2,21,17,0.647058824,2,9,0,0.0,0.0,1.086956522,0.207750578,12.86956522,2.755300786,1.695652174,1.572447071,1.089043478,0.207554598,76.0426087,8.633192375,69.92869565,6.865629142,0.369565217,0.30279105,1.076153846,0.183702873,14.74358974,3.200304062,1.461538462,1.173339609,1.075692308,0.183676716,74.11128205,6.958701315,70.00051282,6.758144924,0.538461538,0.364878192,6.0,0.6666666666666666,0.5414012738853503,5.0,0.8,0.55,0.0,0.0,0.0,3.0,0.6666666666666666,0.5909090909090909,3.0,0.6666666666666666,0.5394736842105263,4.0,0.75,0.5510204081632653,2.0,0.0,0.36,1.0,0.0,0.4482758620689655,8.0,0.625,0.5069767441860465,6.0,0.3333333333333333,0.4909090909090909,8.0,0.75,0.5619469026548672,8.0,0.625,0.5208333333333334,1.0,1.0,0.5925925925925926,7.0,0.7142857142857143,0.515625,-3.0,-1.0,1.0,-8,-9,-8,0.130718954,0,12,0.0108026759999999,0.024047705,-1.8740245200000007,-0.445003276,0.2341137119999998,0.3991074620000001,0.0133511699999999,0.023877882,1.9313266500000024,1.6744910600000005,-0.0718171700000027,0.1074842180000006,-0.1688963209999999,-0.0620871419999999,5.0,0.6666666666666666,0.0931254118163847,-3.0,0.175,0.0430232558139535,-6.0,-0.3333333333333333,-0.4909090909090909,-5.0,-0.0833333333333333,0.0289621882542236,-5.0,0.0416666666666666,0.0186403508771929,3.0,-0.25,-0.0415721844293273,-5.0,-0.7142857142857143,-0.155625
7600,2358393,2022-10-04 11:00,8637,8135,sprout,forze,19,17,1,1,31,26,1,0,27.44658474,1.857298443,26.53418875,1.676974518,0.624594883,1005.235635,976.1633059,0.54174107,49,11,309,65,17,0.529411765,3,48,15,0.4,1,34,3,0.666666667,0.530864198,1.095,0.208247702,14.36842105,4.093776102,1.736842105,1.331485331,1.095842105,0.208016893,75.05526316,9.390164434,70.21736842,7.731921762,0.631578947,0.338032436,1.090857143,0.199218063,14.6,3.681614553,1.914285714,1.441654378,1.091428571,0.19925838,73.48171429,8.434297832,72.10114286,8.138727093,0.528571429,0.357428457,2.0,0.5,0.48,5.0,0.6,0.5362318840579711,6.0,0.5,0.5088757396449705,4.0,0.25,0.4536082474226804,11.0,0.8181818181818182,0.5727554179566563,3.0,1.0,0.64,7.0,0.2857142857142857,0.4827586206896552,6.0,0.5,0.5521472392638037,8.0,0.375,0.452914798206278,4.0,0.5,0.5420560747663551,4.0,0.5,0.4485981308411215,0.0,0.0,0.0,2.0,0.5,0.4814814814814814,11.0,0.6363636363636364,0.5344262295081967,0.0,1.0,1.0,-260,-54,2,0.1294117649999999,2,14,0.0041428569999999,0.009029639,-0.2315789499999994,0.4121615489999994,-0.177443609,-0.1101690469999998,0.0044135339999999,0.0087585129999999,1.5735488699999962,0.9558666020000004,-1.8837744399999965,-0.4068053310000001,0.1030075179999999,-0.0193960209999999,-4.0,0.0,-0.0721472392638037,-3.0,0.2249999999999999,0.083317085851693,2.0,0.0,-0.0331803351213846,0.0,-0.25,0.0050101165815589,11.0,0.8181818181818182,0.5727554179566563,1.0,0.5,0.1585185185185185,-4.0,-0.3506493506493506,-0.0516676088185415
7601,2358394,2022-10-04 15:15,11861,4991,aurora,fnatic,4,16,1,1,36,19,1,0,25.61837889,3.302325721,27.29576962,1.507352173,0.296240793,995.1987703,1017.727665,0.467623679,49,12,49,13,11,0.727272727,3,38,12,0.416666667,0,7,0,0.0,0.0,1.008888889,0.149550768,14.27777778,4.240093756,2.277777778,1.520436909,1.008444444,0.150147417,72.71777778,6.570624489,67.00222222,6.305817028,0.611111111,0.266435085,1.102173913,0.202290289,13.47826087,2.184322902,1.652173913,1.047095181,1.102695652,0.201798529,75.16782609,8.075163725,71.81913043,8.406031951,0.52173913,0.312015219,6.0,0.6666666666666666,0.4973262032085561,0.0,0.0,0.0,3.0,0.6666666666666666,0.5421686746987951,3.0,0.6666666666666666,0.4897959183673469,3.0,0.3333333333333333,0.4415584415584415,2.0,0.5,0.5,1.0,1.0,0.5428571428571428,3.0,0.3333333333333333,0.4605263157894737,4.0,0.0,0.4074074074074074,5.0,0.8,0.5954198473282443,3.0,1.0,0.7058823529411765,2.0,1.0,0.6666666666666666,6.0,0.6666666666666666,0.5443037974683544,0.0,0.0,0.0,0.0,-2.0,-3.0,0,-1,-1,0.31060606,3,31,-0.0932850239999998,-0.052739521,0.7995169099999995,2.0557708540000004,0.625603865,0.4733417280000001,-0.0942512079999999,-0.051651112,-2.45004831,-1.5045392359999994,-4.816908210000008,-2.100214923,0.0893719809999999,-0.0455801339999999,3.0,0.3333333333333333,0.0367998874190824,-4.0,0.0,-0.4074074074074074,-2.0,-0.1333333333333334,-0.0532511726294491,0.0,-0.3333333333333333,-0.2160864345738296,1.0,-0.6666666666666667,-0.2251082251082251,-4.0,-0.1666666666666666,-0.0443037974683544,1.0,1.0,0.5428571428571428
7602,2358396,2022-10-04 18:45,4869,11501,ence,heet,16,8,0,1,18,25,1,0,28.12616879,1.480880039,27.36989647,1.571074637,0.606120218,1041.619441,988.4923558,0.575865642,20,7,41,14,8,0.125,0,16,17,0.470588235,1,7,2,1.0,0.65993266,0.980588235,0.163688031,13.05882353,2.919923211,1.764705882,1.112993408,0.981529412,0.163779665,70.40352941,6.794154011,67.90705882,7.497877162,0.352941176,0.332756132,1.003243243,0.200176328,13.05405405,3.295746201,1.567567568,0.973723434,1.003567568,0.201079861,71.23243243,8.607878668,66.65081081,7.953956139,0.418918919,0.358554031,3.0,0.0,0.4074074074074074,0.0,0.0,0.0,3.0,0.0,0.3513513513513513,3.0,0.0,0.4418604651162791,2.0,0.5,0.490566037735849,2.0,0.0,0.3962264150943396,4.0,0.5,0.5283018867924528,0.0,0.0,0.0,3.0,0.0,0.4,8.0,0.5,0.5190476190476191,10.0,0.4,0.43359375,5.0,0.4,0.4710144927536231,4.0,0.75,0.5405405405405406,7.0,0.5714285714285714,0.5248618784530387,-5.0,-3.0,1.0,-21,-7,-9,-0.345588235,-1,9,-0.0226550079999999,-0.0364882969999999,0.0047694800000002,-0.3758229900000001,0.1971383139999998,0.1392699739999998,-0.022038156,-0.037300196,-0.8289030199999985,-1.813724657,1.2562480100000073,-0.4560789769999998,-0.0659777429999999,-0.025797899,3.0,0.0,0.4074074074074074,-3.0,0.0,-0.4,-5.0,-0.5,-0.1676962676962677,-7.0,-0.4,0.008266715116279,-3.0,0.0999999999999999,0.0195515449822258,-2.0,-0.75,-0.1443141254462009,-3.0,-0.0714285714285714,0.0034400083394141
7603,2358397,2022-10-04 18:35,7175,10567,heroic,saw,16,5,0,1,10,54,1,0,28.1358621,1.37006938,27.4583756,2.450755856,0.590323833,1129.926052,998.0243851,0.681198921,91,17,87,11,14,0.5,0,6,10,0.5,0,34,0,0.0,0.0,1.046428571,0.153232183,13.42857143,3.678398054,1.107142857,1.012044808,1.046714286,0.153554285,72.52285714,5.576178195,70.73214286,6.498930328,0.392857143,0.336927898,1.091176471,0.209505927,14.58823529,3.695129123,1.470588235,1.377023519,1.091882353,0.210407415,74.25647059,7.778774243,70.84352941,7.630555404,0.411764706,0.308473191,3.0,0.3333333333333333,0.5176470588235295,6.0,0.6666666666666666,0.5416666666666666,5.0,0.2,0.4198473282442748,6.0,0.6666666666666666,0.5,4.0,0.25,0.4423076923076923,3.0,0.6666666666666666,0.5357142857142857,1.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,3.0,0.6666666666666666,0.5625,4.0,0.5,0.5135135135135135,4.0,0.75,0.6138613861386139,4.0,0.5,0.5080645161290323,2.0,-2.0,-3.0,4,6,4,0.0,0,-28,-0.0447478999999999,-0.056273744,-1.1596638600000002,-0.0167310689999999,-0.363445378,-0.364978711,-0.0451680669999998,-0.0568531299999999,-1.733613450000007,-2.202596048,-0.1113865500000059,-1.1316250759999995,-0.0189075629999999,0.028454707,3.0,0.3333333333333333,0.5176470588235295,6.0,0.6666666666666666,0.5416666666666666,3.0,-0.3,-0.0801526717557252,3.0,0.0,-0.0625,0.0,-0.25,-0.0712058212058212,-1.0,-0.0833333333333333,-0.0781471004243281,-3.0,-0.5,-0.1480645161290322
7604,2358398,2022-10-04 17:20,9565,11885,vitality,fantasy,16,6,0,1,3,42,1,0,29.30946429,1.378740354,21.94139799,5.227318692,0.978457486,1102.750121,971.419236,0.680484954,46,15,0,1,17,0.705882353,8,2,0,0.0,0,100,0,0.0,0.0,1.11097561,0.181656401,14.09756098,3.733858777,1.536585366,1.149709634,1.110780488,0.181070464,74.0804878,7.706662924,73.25756098,7.275808489,0.524390244,0.348362362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.5051194539249146,9.0,0.6666666666666666,0.5316455696202531,3.0,0.6666666666666666,0.5,7.0,0.4285714285714285,0.4689265536723164,7.0,0.8571428571428571,0.632183908045977,0.0,0.0,0.0,5.0,0.8,0.5524475524475524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,46,14,17,0.705882353,8,-98,1.11097561,0.181656401,14.09756098,3.733858777,1.536585366,1.149709634,1.110780488,0.181070464,74.0804878,7.706662924,73.25756098,7.275808489,0.524390244,0.348362362,10.0,0.5,0.5051194539249146,9.0,0.6666666666666666,0.5316455696202531,3.0,0.6666666666666666,0.5,7.0,0.4285714285714285,0.4689265536723164,7.0,0.8571428571428571,0.632183908045977,0.0,0.0,0.0,5.0,0.8,0.5524475524475524
7605,2358399,2022-10-04 19:55,7532,10333,big,sangal,16,3,0,1,16,37,1,0,26.66829033,2.390803524,30.17573553,3.676930736,0.15249966,1030.844223,1011.885247,0.527257111,0,1,49,8,9,0.222222222,0,23,7,0.857142857,0,41,0,0.0,0.0,1.050588235,0.251617604,13.47058824,2.91280433,1.823529412,1.294117647,1.051647059,0.2515956,71.46588235,9.412246752,70.14,9.659735717,0.441176471,0.37894408,1.06,0.198561493,13.53333333,3.593821859,1.2,1.045625809,1.060666667,0.197891104,73.70533333,6.528568875,69.152,9.203007624,0.5,0.316227766,2.0,0.5,0.5614035087719298,2.0,0.5,0.54,0.0,0.0,0.0,5.0,0.2,0.4927536231884058,3.0,0.3333333333333333,0.4555555555555555,0.0,0.0,0.0,5.0,0.2,0.4583333333333333,2.0,1.0,0.546875,4.0,1.0,0.5818181818181818,1.0,1.0,0.6153846153846154,0.0,0.0,0.0,3.0,0.3333333333333333,0.45,4.0,0.5,0.4456521739130434,1.0,0.0,0.4285714285714285,-1.0,-2.0,1.0,-49,-7,2,-0.6349206350000001,0,-18,-0.009411765,0.0530561109999999,-0.0627450899999999,-0.681017529,0.6235294120000001,0.248491838,-0.009019608,0.0537044959999999,-2.239450980000001,2.883677877,0.9879999999999995,0.4567280930000006,-0.0588235289999999,0.062716314,0.0,-0.5,0.0145285087719297,-2.0,-0.5,-0.0418181818181817,-1.0,-1.0,-0.6153846153846154,5.0,0.2,0.4927536231884058,0.0,0.0,0.0055555555555555,-4.0,-0.5,-0.4456521739130434,4.0,0.2,0.0297619047619047
