match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr
2350495,2021-08-17 19:00,7234,10386,endpoint,skade,2,1,1,3,26,25,0,0,26.58586272,2.861518725,26.71985772,1.664046885,0.483613847,851.9491811,1036.804064,0.256524765,0,1,49,15,30,0.566666667,0,32,29,0.586206897,0,33,7,0.571428571,0.49747412,1.085945946,0.220202112,13.44594595,4.080745467,1.77027027,1.168821274,1.086189189,0.220244868,74.78135135,8.070314191,71.24702703,8.54720908,0.425675676,0.345652853,1.048767123,0.214085793,12.79452055,3.622452451,1.95890411,1.808945475,1.048293542,0.214925342,72.67187867,9.016463865,69.01037182,8.699974864,0.51369863,0.350856123
2350548,2021-08-22 16:10,10831,7244,entropiq,k23,2,0,1,3,17,30,0,0,27.59965735,1.582301325,26.72700188,1.771650149,0.620520892,1029.073385,1062.057707,0.452673843,95,45,1,2,42,0.619047619,0,39,19,0.421052632,0,50,5,0.4,0.521434887,1.09815534,0.213531324,13.91262136,3.752298444,1.446601942,1.275064478,1.097825243,0.213607408,75.37320388,7.648150257,70.46796117,7.952634705,0.514563107,0.330168467,1.013829787,0.183969854,13.57446809,3.740205256,1.489361702,1.146174775,1.014170213,0.183974943,72.54978723,7.573515862,67.75234043,7.081076434,0.553191489,0.313423827
2350598,2021-09-05 15:00,7244,10386,k23,skade,2,1,1,3,25,22,0,1,26.12604124,1.848468291,26.6641962,2.196709454,0.428517233,1057.276709,1015.728673,0.55950903,15,10,2,3,22,0.409090909,2,1,30,0.633333333,2,1,0,0,0,1.001111111,0.198080293,13.27777778,3.874975109,1.203703704,1.060740999,1.001296296,0.198651811,71.32111111,7.912055889,66.96740741,8.280874257,0.527777778,0.339070989,1.055641026,0.203044707,13.53846154,3.858697494,1.769230769,1.686470118,1.055039683,0.202921607,73.14051893,8.333082881,69.23363858,8.204814067,0.493589744,0.334870715
2350643,2021-08-25 16:15,7461,10831,copenhagen-flames,entropiq,1,2,0,3,29,17,0,1,26.12776783,2.296792668,27.63612405,1.556599726,0.3028818,1004.95447,1033.899304,0.458441139,92,29,98,47,25,0.52,3,1,39,0.641025641,2,1,7,0.142857143,0.326167336,1.041607143,0.211540074,13.75,4.067510646,1.607142857,1.345343443,1.042071429,0.211345676,73.21214286,7.625813004,68.83178571,7.700911613,0.508928571,0.347067709,1.112608696,0.208378155,14.06521739,3.793026633,1.445652174,1.279980727,1.112521739,0.208509591,75.87934783,7.533019748,71.32021739,7.667409003,0.52173913,0.337131792
2350644,2021-08-26 16:00,4869,10831,ence,entropiq,1,2,0,3,19,17,0,1,27.64707603,1.723432617,27.72937819,1.554025096,0.488420842,1060.182992,1028.483715,0.545492763,106,28,99,48,24,0.708333333,2,2,40,0.65,3,1,2,1,0.575708061,1.146551724,0.215826812,13.65517241,3.446896276,2.017241379,1.090576869,1.146827586,0.215791417,77.38275862,8.231124655,73.1562069,7.871063072,0.517241379,0.359183908,1.110315789,0.208359268,14.04210526,3.747043156,1.442105263,1.303564259,1.110231579,0.208549045,75.82547368,7.53522336,71.17368421,7.819288573,0.510526316,0.340115672
2350725,2021-08-24 19:00,8068,7234,ago,endpoint,2,0,1,3,28,26,0,0,26.50609441,1.719981727,26.21373196,2.563809976,0.537196892,1003.720625,1054.516023,0.427415964,56,9,7,3,24,0.583333333,0,4,28,0.607142857,0,1,3,0.666666667,0.472877847,1.043559322,0.199879309,12.55932203,3.39127088,1.355932203,0.952476022,1.043491525,0.199100551,74.0040678,7.828824428,68.49457627,7.240410917,0.559322034,0.320020468,1.097681159,0.208084047,13.5942029,3.953786813,1.695652174,1.18326921,1.097884058,0.208090249,75.26521739,7.629172578,71.6026087,7.879812337,0.449275362,0.342041267
2350786,2021-08-26 15:20,10386,8068,skade,ago,3,0,1,5,22,28,0,1,25.65182374,2.280553673,26.66402221,1.714646308,0.367813081,1008.671889,1009.446465,0.498885297,0,1,58,10,26,0.538461538,0,1,23,0.565217391,1,2,2,0,0.346666667,1.032537313,0.209707282,12.82089552,3.95846108,1.895522388,1.754604419,1.032076048,0.210133151,72.28567875,8.856483049,68.39199716,8.51420694,0.5,0.334574803,1.040178571,0.180816512,12.80357143,3.393374021,1.410714286,0.977912969,1.040107143,0.17991999,73.87642857,7.218907819,68.60535714,6.509338886,0.589285714,0.314914144
2350879,2021-08-30 09:00,8068,7244,ago,k23,2,1,1,3,28,27,0,0,26.45914827,1.707792098,25.93855363,1.855134811,0.571827401,1014.45033,1065.284642,0.427361144,62,11,9,6,23,0.565217391,0,4,20,0.45,1,4,0,0,0,1.03245614,0.185692452,12.8245614,3.479881058,1.421052632,1.007818008,1.032385965,0.185005429,73.4245614,7.701940532,68.42315789,6.539856524,0.596491228,0.316762633,1.006041667,0.204335708,13.14583333,3.952792174,1.375,1.147914776,1.006333333,0.204559418,71.82958333,8.473274642,67.28625,8.242789937,0.520833333,0.322075517
2350891,2021-08-31 12:00,10671,10386,funplus-phoenix,skade,1,2,0,3,28,22,0,0,27.38574802,1.728649442,26.78584917,2.102301194,0.580768119,1041.495367,1019.806125,0.531172844,127,12,5,3,4,0.25,1,1,26,0.615384615,2,1,0,0,0,1.104,0.188425051,12.9,2.022374842,1.4,1.428285686,1.1038,0.188936921,75.988,9.457226655,72.176,6.344117275,0.55,0.26925824,1.050895522,0.208453662,13.29850746,3.913295078,1.880597015,1.732243719,1.050285004,0.208744919,72.80269367,8.857139243,68.98005686,8.413644125,0.492537313,0.328866635
2350894,2021-08-31 19:05,7234,7461,endpoint,copenhagen-flames,2,0,1,3,27,30,0,0,25.63522254,2.474612455,26.21174426,2.261484253,0.427775628,1061.525645,994.9861387,0.594604221,14,4,98,31,24,0.583333333,0,7,27,0.518518519,1,1,2,1,0.714285714,1.118545455,0.211035699,13.85454545,3.988247197,1.727272727,1.227777674,1.118581818,0.211280657,76.29127273,7.250491408,72.188,7.898563828,0.454545455,0.347363149,1.046612903,0.207853419,13.9516129,4.005751588,1.580645161,1.301963617,1.046903226,0.207621143,73.31741935,7.457943575,69.06225806,7.58264581,0.516129032,0.347429988
2350898,2021-09-01 12:00,11066,7461,fiend,copenhagen-flames,2,1,1,3,29,30,0,0,26.0970084,2.171876737,25.87635913,2.244431971,0.529372486,1013.039752,1000.932181,0.517417146,106,36,99,32,26,0.576923077,1,1,28,0.5,0,1,7,0.571428571,0.555963655,1.103050847,0.214809764,13.79661017,3.302693616,1.610169492,1.697624953,1.104740113,0.213717954,74.38141243,8.419733775,71.44045198,8.112031553,0.593220339,0.384824154,1.041875,0.207860192,13.859375,4.011184315,1.5625,1.297533718,1.042125,0.207599035,72.981875,7.72625857,68.9315625,7.533224579,0.5078125,0.347897564
2350901,2021-09-01 18:10,7234,8068,endpoint,ago,2,0,1,3,27,23,0,0,26.26393128,2.396669897,26.81618887,1.694633943,0.428367621,1067.849819,1014.379777,0.576347762,15,5,64,14,25,0.6,1,1,24,0.625,2,1,5,0.2,0.483469059,1.12122807,0.208705872,13.92982456,3.941945593,1.719298246,1.239048672,1.121368421,0.209000011,76.24912281,7.126560225,72.34350877,7.840687513,0.464912281,0.348677314,1.032096774,0.176252541,13.11290323,3.789224275,1.612903226,1.09772255,1.032096774,0.175665528,73.12258065,7.136995377,68.41548387,6.330603008,0.564516129,0.341768066
2350911,2021-09-03 16:15,10671,8068,funplus-phoenix,ago,0,2,0,3,28,23,0,1,27.03709853,1.709462963,26.44384027,1.683855084,0.582459699,1035.454619,1014.918625,0.529519302,130,15,0,2,4,0.5,0,1,27,0.555555556,0,1,0,0,0,1.088,0.158290871,14.6,3.168595904,1.9,1.135781669,1.089,0.159238814,75.474,6.991835524,71.354,6.5066861,0.5,0.387298335,1.024477612,0.173947012,12.97014925,3.757460834,1.567164179,1.082063819,1.024567164,0.173358676,72.82537313,7.088530641,68.12537313,6.457882451,0.544776119,0.342634038
2350912,2021-09-06 15:45,7234,8068,endpoint,ago,0,2,0,3,27,23,0,0,26.85383285,2.326734833,26.65235046,1.67688968,0.526505531,1074.024019,1012.924837,0.58703344,20,6,3,3,23,0.652173913,2,5,28,0.571428571,1,3,7,0.428571429,0.516595546,1.125090909,0.207433431,14.12727273,4.125550301,1.672727273,1.221839827,1.125345455,0.207765271,76.60581818,7.206704629,72.46690909,7.622030479,0.472727273,0.349261322,1.03057971,0.175357887,13.13043478,3.8180086,1.565217391,1.069718382,1.030637681,0.174787488,73.0142029,7.082830108,68.41565217,6.582082724,0.543478261,0.348278691
2350916,2021-09-07 12:20,7532,10386,big,skade,0,2,0,3,11,22,0,1,27.63702814,1.42054464,27.49728824,2.053913845,0.519241619,989.7039551,1015.139159,0.463461053,11,6,4,6,22,0.5,0,7,33,0.606060606,1,1,3,0.333333333,0.407663941,1.025090909,0.190615012,13.23636364,3.861057963,1.672727273,1.42770694,1.024509091,0.191383563,71.91345455,7.226674884,68.74581818,7.398502721,0.445454545,0.377464354,1.050465116,0.196491949,13.63953488,3.97056844,1.73255814,1.62412351,1.049919712,0.196331958,72.80326135,8.129077663,69.10702104,7.98382984,0.511627907,0.349224591
2350917,2021-09-07 09:00,7020,8068,spirit,ago,2,1,1,3,12,23,0,1,27.73054907,1.536235101,26.8270975,1.671423294,0.625342424,1064.991717,1009.72001,0.578878085,54,9,4,4,20,0.55,0,18,29,0.586206897,2,1,0,0,0,1.068703704,0.206998357,14.24074074,4.045734769,1.444444444,1.212079124,1.069111111,0.207107296,72.75592593,7.961789655,70.25666667,7.691797218,0.5,0.36004115,1.036901408,0.178259121,13.15492958,3.770335986,1.549295775,1.07190409,1.036929577,0.177742282,73.29464789,7.256759031,68.67577465,6.825295879,0.542253521,0.343413672
2350918,2021-09-07 15:05,5378,7461,virtuspro,copenhagen-flames,2,0,1,3,5,27,0,1,28.36436595,1.445250786,26.45900208,2.18259379,0.745125433,1023.318549,1025.943226,0.496222858,364,94,105,41,15,0.4,1,12,35,0.571428571,3,1,0,0,0,1.012631579,0.156165975,13.86842105,2.903455769,1.578947368,1.09139165,1.011684211,0.156304377,70.00105263,7.014094003,68.44263158,6.782122275,0.473684211,0.343115916,1.064487179,0.198097667,14.15384615,3.530369789,1.666666667,1.205400951,1.064461538,0.19780019,73.55461538,7.739414722,69.86025641,7.822592851,0.519230769,0.353029995
2350920,2021-09-08 12:00,7020,10386,spirit,skade,1,2,0,3,12,22,0,1,27.84399703,1.533021723,27.82148083,2.029908699,0.503095717,1069.261178,1011.379438,0.582536342,55,10,5,7,21,0.571428571,1,1,34,0.617647059,2,1,0,0,0,1.071052632,0.203260132,14.14035088,3.96227206,1.473684211,1.22982331,1.071684211,0.203425676,73.05649123,7.883837451,70.42666667,7.522408473,0.5,0.362738125,1.049545455,0.194339845,13.68181818,3.941462161,1.75,1.611394089,1.049080628,0.194166126,72.6709145,8.106037508,69.12436147,7.893903257,0.517045455,0.349096754
2350921,2021-09-08 15:30,5378,6667,virtuspro,faze,2,1,1,3,5,4,0,1,28.43497672,1.443995742,27.83629527,1.556922495,0.584609883,1028.429409,1070.94929,0.439112647,365,95,84,20,16,0.4375,2,1,19,0.578947368,1,1,0,0,0,1.025,0.164073154,13.775,2.859086393,1.55,1.094303431,1.02425,0.164522453,70.6205,7.474655159,68.886,7.023937927,0.475,0.334477204,1.040625,0.175064348,13.10416667,4.248723256,1.458333333,1.059841445,1.039708333,0.174799404,71.99833333,7.534660834,69.21541667,7.181691119,0.46875,0.344695669
2350922,2021-09-08 18:50,10386,5378,skade,virtuspro,0,2,0,3,22,5,1,1,27.82148083,2.029908699,28.43497672,1.443995742,0.416002384,1011.379438,1028.429409,0.475482797,5,8,365,96,35,0.628571429,3,0,17,0.470588235,3,0,0,0,0,1.051428571,0.193785717,13.58241758,3.936490137,1.769230769,1.657993777,1.050979069,0.193576454,72.7081371,8.020239712,69.26949241,8.025798216,0.516483516,0.343307678,1.042093023,0.189154276,13.8372093,2.868677943,1.488372093,1.107523805,1.041348837,0.189394983,71.24790698,8.311759268,69.33488372,7.640078038,0.476744186,0.322661324
2350966,2021-08-31 19:10,10386,8068,skade,ago,1,2,0,3,22,23,0,0,26.34205747,1.610561675,26.64749791,1.7009127,0.457168109,1044.76601,1020.113811,0.535417948,5,4,63,13,27,0.62962963,3,0,23,0.608695652,2,0,5,0.6,0.5207762,1.053142857,0.207030314,13.37142857,3.869925908,1.914285714,1.738166991,1.052558503,0.20728458,73.09172109,8.793244116,69.09948299,8.433083631,0.5,0.338061702,1.028135593,0.177013593,13.03389831,3.813295659,1.610169492,1.10494956,1.028305085,0.176575259,73.00237288,7.257739373,68.13389831,6.299360478,0.576271186,0.342146258
2350997,2021-09-16 19:30,9565,5973,vitality,liquid,2,1,1,3,5,11,0,1,29.09324194,1.842777998,28.91162828,1.645587556,0.525202914,1022.045492,1105.306933,0.382419469,140,29,239,40,14,0.642857143,0,4,10,0.6,0,6,0,0,0,1.074,0.179637731,12.94285714,3.224396795,1.771428571,1.28920162,1.073657143,0.179516484,72.46057143,5.869248646,70.712,7.490481884,0.571428571,0.380654646,1.0556,0.202939991,15.4,4.427188724,1.64,1.195993311,1.05496,0.202262499,72.7656,7.381695242,69.4552,7.717979591,0.38,0.381575681
2350998,2021-09-17 16:30,6665,9565,astralis,vitality,0,2,0,3,8,5,0,0,27.52676997,1.945334811,29.31351482,1.830845225,0.270475086,1050.204622,1028.221297,0.531594396,1,2,141,30,11,0.545454545,1,1,15,0.666666667,1,1,2,0,0.36,1.023076923,0.200379817,13.15384615,3.769230769,1.346153846,1.035608617,1.023461538,0.199923491,71.76230769,8.000519843,69.00923077,8.554387504,0.519230769,0.353029995,1.076315789,0.187243453,13,3.371708922,1.789473684,1.259864127,1.075684211,0.187170919,72.88789474,6.354939297,70.60894737,7.831958413,0.578947368,0.389438121
2351000,2021-09-18 16:30,6665,5973,astralis,liquid,2,1,1,3,8,11,0,1,27.37824365,1.934505149,28.81621664,1.637902041,0.309108284,1044.888678,1103.480804,0.416469525,2,3,241,42,12,0.5,0,1,12,0.583333333,1,1,0,0,0,1.02,0.193870354,13.07142857,3.654044446,1.321428571,1.036945081,1.020357143,0.193367196,71.64142857,7.723757281,69.04928571,8.270018971,0.5,0.353553391,1.070333333,0.207404329,14.9,4.621327371,1.7,1.215181742,1.0698,0.20722828,73.604,7.734132832,69.976,7.640653375,0.416666667,0.409945796
2351001,2021-09-18 21:20,9565,6665,vitality,astralis,2,1,1,3,5,8,0,0,29.44414255,1.822527209,27.37824365,1.934505149,0.760465118,1023.537241,1044.888678,0.469311436,142,31,2,4,16,0.6875,2,1,13,0.538461538,1,0,4,1,0.596190476,1.078,0.182991803,13.175,3.37555551,1.825,1.242728852,1.0776,0.182964587,73.021,6.281657345,70.697,7.652191255,0.5875,0.385478599,1.025806452,0.186681965,13.16129032,3.492820047,1.387096774,1.037286141,1.026258065,0.186231727,72.01677419,7.442800543,69.43548387,8.070413843,0.5,0.336010753
2351003,2021-09-20 19:30,4411,7532,ninjas-in-pyjamas,big,2,0,1,3,10,13,0,1,28.327549,1.740938106,27.50984756,1.418299986,0.613712654,1036.405673,985.0926541,0.573313095,90,15,24,7,14,0.428571429,0,11,19,0.473684211,0,13,0,0,0,1.040588235,0.235521214,12.17647059,2.935288223,1.382352941,1.260595235,1.040882353,0.235043521,72.89117647,9.032920433,69.00764706,8.552766343,0.529411765,0.362612588,1.034042553,0.18693109,13.61702128,4.149099833,1.808510638,1.423784257,1.033659574,0.187628569,72.26808511,7.091142404,69.3506383,7.278894996,0.436170213,0.380607315
2351004,2021-09-21 16:30,5995,4411,g2,ninjas-in-pyjamas,1,2,0,3,3,10,0,0,28.76652968,1.43899198,28.48823535,1.732894954,0.53917235,1023.347934,1040.672542,0.475088528,199,47,91,16,11,0.454545455,1,1,14,0.5,1,1,0,0,0,1.033448276,0.221535019,12.5862069,2.894909222,1.482758621,1.102370163,1.033931034,0.219998422,70.41448276,7.661885779,68.83586207,8.16320657,0.5,0.415227399,1.052121212,0.243767867,11.78787879,2.648699804,1.272727273,1.212878551,1.052181818,0.243148222,73.13272727,9.358275959,69.55333333,8.864327784,0.53030303,0.346834035
2351006,2021-09-22 16:30,5995,7532,g2,big,0,2,0,3,3,13,0,1,28.62847706,1.436296285,27.44059911,1.417173007,0.665088134,1018.597049,986.4097176,0.546189227,200,48,26,9,12,0.416666667,0,1,19,0.473684211,1,1,3,0.666666667,0.691503268,1.035,0.216607364,12.53125,2.839282205,1.4375,1.087930949,1.0355,0.215274244,70.630625,7.677335124,69.435,8.154918761,0.53125,0.413398642,1.042444444,0.19318564,13.57777778,4.063325889,1.822222222,1.402995033,1.042,0.193774669,72.02444444,7.585604951,70.03066667,7.513109846,0.455555556,0.362433476
2351007,2021-09-22 20:30,4411,7532,ninjas-in-pyjamas,big,2,1,1,3,10,13,0,0,28.70396431,1.723685375,27.44059911,1.417173007,0.672562919,1035.423427,986.4097176,0.570072166,92,17,26,10,14,0.571428571,2,1,19,0.526315789,2,0,2,1,0.683636364,1.052424242,0.235411056,12.18181818,2.948595407,1.242424242,1.231660693,1.052181818,0.234875783,72.74424242,9.387988144,69.7,8.767537922,0.484848485,0.35855029,1.040681818,0.195394679,13.38636364,4.057629789,1.840909091,1.413300165,1.040590909,0.195986818,71.98863636,7.687357269,70.00818182,7.591648902,0.477272727,0.368574426
2351008,2021-09-24 16:30,4608,10503,natus-vincere,og,2,1,1,3,1,9,0,1,30.91845874,1.764298704,29.16254176,1.6479363,0.730602964,1069.59594,1035.893469,0.548350197,174,40,164,26,21,0.857142857,5,12,10,0.6,0,13,0,0,0,1.172982456,0.194917571,14.14035088,3.420467786,1.456140351,1.027177626,1.172491228,0.194749423,76.65403509,7.754935013,74.80842105,7.192243334,0.605263158,0.320865634,1.102727273,0.205518896,14.77272727,3.175643359,1.590909091,1.267032715,1.103,0.205210092,73.26090909,6.344900536,73.07454545,8.11658052,0.590909091,0.357909449
2351009,2021-09-24 20:25,6667,5005,faze,complexity,0,2,0,3,6,16,0,1,27.70777729,1.55314229,28.8024153,1.561370701,0.348626813,1075.340416,1013.72168,0.587758294,100,21,0,1,15,0.666666667,0,16,13,0.538461538,0,17,2,1,0.639498433,1.028333333,0.207558559,12.72222222,4.568072236,1.444444444,1.012270398,1.027166667,0.207209167,71.26388889,8.38519836,68.54833333,8.635017049,0.5,0.288675135,1.05875,0.182478595,14.3125,3.014936774,1.1875,1.157516199,1.05825,0.183099529,72.774375,7.036290277,70.25875,8.337322618,0.40625,0.340897254
2351010,2021-09-25 16:30,4608,5005,natus-vincere,complexity,2,1,1,3,1,16,0,0,31.0378013,1.757709319,28.91275132,1.558015272,0.77247634,1074.112438,1009.599263,0.591789419,175,41,1,2,22,0.863636364,6,1,14,0.571428571,1,1,0,0,0,1.172333333,0.19499886,14.16666667,3.387066905,1.466666667,1.024152766,1.1719,0.194822115,76.48533333,7.893254391,74.76833333,7.232419873,0.608333333,0.317433283,1.068529412,0.181499187,14.41176471,3.040101073,1.176470588,1.123821951,1.067823529,0.181911658,73.07117647,6.928811444,70.64176471,8.235433297,0.411764706,0.331453755
2351011,2021-09-25 20:30,10503,6667,og,faze,1,2,0,3,9,6,0,1,29.06421789,1.64418233,27.59848131,1.549869057,0.698146914,1041.376971,1069.462833,0.459669007,165,27,101,22,11,0.545454545,0,1,16,0.625,0,1,0,0,0,1.0784,0.215437787,14.16,3.684345261,1.52,1.299846145,1.07856,0.215201874,72.1344,7.309232562,72.248,8.660715906,0.56,0.355527777,1.019473684,0.205950267,12.73684211,4.470277341,1.526315789,1.141025442,1.018421053,0.205483849,70.95526316,8.287745467,68.32210526,8.480177244,0.5,0.280975743
2351012,2021-09-26 16:30,5005,6667,complexity,faze,1,2,0,3,16,6,0,1,28.83652494,1.555726913,27.81110214,1.544968558,0.642307154,1015.517157,1064.059523,0.430592956,2,3,102,23,15,0.533333333,0,1,17,0.647058824,1,1,4,0.5,0.482631736,1.071891892,0.191647732,14.08108108,3.13979151,1.081081081,1.124142397,1.071135135,0.192287814,73.18162162,7.323296228,70.92972973,8.640478743,0.432432432,0.332113668,1.022682927,0.200463176,12.68292683,4.347351447,1.463414634,1.128295952,1.021512195,0.199888642,70.95804878,7.995316684,68.36536585,8.197039352,0.5,0.292174355
2351013,2021-09-26 20:30,4608,6667,natus-vincere,faze,2,0,1,3,1,6,0,0,31.14129645,1.751810913,27.81110214,1.544968558,0.879328309,1078.194544,1064.059523,0.520330715,176,42,102,24,22,0.863636364,7,1,18,0.666666667,2,0,4,1,0.653683575,1.162666667,0.206210788,14.08333333,3.402409277,1.45,1.039631345,1.162266667,0.20606066,76.169,8.353236838,74.33233333,7.812019023,0.6,0.326598632,1.031363636,0.224373784,12.63636364,4.312196809,1.431818182,1.095397962,1.030272727,0.2238086,71.18454545,9.258185433,68.72636364,8.814477526,0.511363636,0.310582963
2351034,2021-09-03 00:15,7461,8068,copenhagen-flames,ago,16,14,1,1,30,23,0,1,25.88366341,2.209673214,26.31076629,3.015093777,0.449252337,1011.482575,806.8828882,0.764546692,101,34,0,1,28,0.5,1,1,26,0.576923077,0,1,2,1,0.633540373,1.044153846,0.182249975,14.07692308,3.734692624,1.661538462,1.268274698,1.044153846,0.181992834,72.95815385,7.057227804,69.04276923,7.089759355,0.515384615,0.339334538,1.025,0.175207669,12.92424242,3.767124963,1.575757576,1.087958974,1.025090909,0.174614443,72.8930303,7.120526447,68.23848485,6.440412476,0.553030303,0.338543984
2351176,2021-09-06 17:00,11066,10386,fiend,skade,2,0,1,3,29,22,0,1,26.12866761,2.202478158,26.24461788,2.162049149,0.484705259,1012.21818,1016.554605,0.493759707,111,39,3,5,28,0.571428571,0,3,32,0.625,1,0,3,0.333333333,0.509090909,1.0921875,0.21746026,13.65625,3.567293924,1.59375,1.646195899,1.093776042,0.21651793,74.02380208,8.461044452,71.13510417,8.130120288,0.53125,0.384006429,1.051785714,0.197364545,13.57142857,3.901421335,1.738095238,1.641130908,1.051274943,0.197226135,72.90524376,8.104582349,69.09790249,8.013053499,0.511904762,0.344827342
2351192,2021-09-09 18:00,11003,10671,dbl-poney,funplus-phoenix,1,2,0,3,30,29,0,1,26.00428022,2.483037293,26.82581609,1.70249455,0.391179381,1005.197169,1030.144287,0.464159785,96,25,136,16,23,0.47826087,1,1,5,0.4,0,6,0,0,0,1.072857143,0.208666808,13.73214286,3.662020673,1.642857143,1.171515676,1.072892857,0.20751486,73.84535714,7.981206936,70.35214286,7.575246982,0.535714286,0.338815464,1.056666667,0.163112095,14.25,3.319764048,1.833333333,1.067187373,1.058166667,0.163404321,74.715,6.620811254,70.7,6.395326419,0.5,0.40824829
2351436,2021-09-14 17:30,4991,10577,fnatic,sinners,1,2,0,3,22,20,0,0,26.97935664,2.058438134,27.16169155,2.110183136,0.47545557,1042.998058,1079.580013,0.447548024,18,10,90,17,9,0.333333333,0,6,15,0.6,0,2,0,0,0,0.99875,0.165600234,14.6875,4.383473936,1.25,1.25,0.99875,0.164584135,70.7525,5.779489056,67.13,6.038973423,0.5625,0.29973947,1.086216216,0.180754445,14.40540541,4.321282714,1.621621622,1.301794009,1.086054054,0.180491513,74.59351351,7.653525673,71.13459459,6.755296058,0.486486486,0.358044359
2351462,2021-09-21 19:00,8297,10577,furia,sinners,1,2,0,3,17,22,0,1,28.02391213,2.840971446,27.35999126,2.099006381,0.579494116,1070.184462,1073.972421,0.494548904,2,2,97,18,18,0.555555556,1,2,16,0.625,1,7,0,0,0,1.086888889,0.193733175,15.35555556,4.357142568,1.488888889,1.166613755,1.087333333,0.193383442,74.80888889,8.561741833,70.90266667,7.604900876,0.588888889,0.354163943,1.08625,0.178391248,14.55,4.200892762,1.6,1.280624847,1.086,0.178196521,74.3785,7.491007125,71.432,6.674265203,0.5,0.353553391
2351517,2021-09-17 15:00,7461,10386,copenhagen-flames,skade,2,1,1,3,25,21,0,0,27.1820646,2.088426828,27.47185286,1.952934135,0.460963538,1040.439388,1021.672574,0.526981382,115,44,14,10,34,0.588235294,2,1,34,0.617647059,1,3,3,0.333333333,0.490963749,1.069240506,0.190228192,14.3164557,3.403439451,1.620253165,1.214926132,1.069265823,0.189894622,73.75392405,7.535528241,70.23341772,7.511497834,0.512658228,0.346544274,1.044022989,0.187453962,13.43678161,3.861692647,1.75862069,1.64676986,1.043506842,0.187108703,72.25379858,7.786239998,69.03107827,7.794095111,0.505747126,0.334717696
2351567,2021-09-22 17:00,11003,11066,dbl-poney,fiend,2,1,1,3,29,30,0,0,26.68026868,2.3910369,26.58946682,2.038925191,0.512075215,996.4112415,1033.786722,0.446418888,109,29,127,45,25,0.52,2,7,26,0.538461538,0,5,2,0,0.236363636,1.069032258,0.201660124,13.53225806,3.563786234,1.709677419,1.32454614,1.068241935,0.200203017,73.74489247,7.863578347,70.25752688,7.466745126,0.556451613,0.325091038,1.074193548,0.214066227,13.74193548,3.671755684,1.677419355,1.70174667,1.075252688,0.213077204,73.17489247,8.270082101,70.75591398,8.11044164,0.475806452,0.37489159
2351702,2021-09-27 20:00,10386,11003,skade,dbl-poney,2,0,1,3,22,30,0,0,26.81112743,1.8981364,26.45839376,2.406781744,0.546805211,1026.258068,1001.947053,0.534929376,24,14,114,30,35,0.571428571,0,5,21,0.523809524,4,5,5,0.6,0.539851852,1.046629213,0.189463725,13.40449438,3.800411276,1.752808989,1.440044466,1.046831461,0.189111182,72.73550562,7.219038345,69.15977528,7.472730647,0.494382022,0.322336815,1.064230769,0.202782056,13.55769231,3.416101363,1.576923077,1.320637286,1.063403846,0.201079898,73.82391026,8.081301482,70.21435897,7.699268184,0.557692308,0.304672683
2351703,2021-09-28 16:00,8068,7461,ago,copenhagen-flames,1,2,0,3,25,24,0,0,27.05999496,1.630128345,27.77561779,2.029926911,0.402111172,1013.587678,1050.10089,0.447645867,12,5,126,48,24,0.541666667,0,2,31,0.64516129,0,3,3,0,0.399861974,1.055964912,0.188343282,13.9122807,3.419657835,1.631578947,1.223047372,1.056,0.187855861,73.9754386,7.067273742,69.55087719,7.067365146,0.49122807,0.356533358,1.086478873,0.199697649,14.26760563,2.959623817,1.507042254,1.173333273,1.086535211,0.199470272,74.04732394,7.810373196,71.06591549,7.748497642,0.535211268,0.339053609
2351762,2021-09-29 19:25,7532,4494,big,mouz,10,16,0,1,11,14,1,0,27.61144053,1.414080951,28.37492085,1.706093858,0.393253006,981.8716099,1043.089929,0.412800313,33,11,225,47,17,0.411764706,0,7,10,0.4,0,22,3,0.333333333,0.517598344,1.035526316,0.213722611,13.31578947,4.389612518,1.710526316,1.190044111,1.035631579,0.214362632,71.48578947,8.465857009,69.81526316,8.225709932,0.473684211,0.361782292,1.0496,0.197189858,13.52,4.050876448,1.2,1.13137085,1.0492,0.197773203,72.7616,7.616245626,69.7896,7.890024324,0.6,0.346410162
