,match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,rank_diff,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff
986,2342391,2020/06/30 15:00,7533,7175,north,heroic,0,2,0,3,27,23,0,1,25.09395882,2.433255567,27.85182824,2.012916205,0.180315982,1031.873716,1048.371409,0.476275738,42,15,60,28,30,0.4,0,1,27,0.62962963,0,1,3,0.0,0.277575758,0.981449275,0.201841345,12.42028986,3.617212463,1.637681159,1.27371435,0.981507246,0.201604407,70.11652174,8.318089215,66.69797101,9.041757649,0.463768116,0.354258161,1.113770492,0.195851767,13.8852459,3.264806678,1.639344262,1.145665915,1.113836066,0.195495938,75.44557377,8.643192436,72.07081967,7.310539056,0.467213115,0.393271821,-4,-18,-13,3,-0.22962963000000003,0,0,-0.132321217,0.005989577999999995,-1.4649560399999988,0.3524057850000002,-0.0016631030000000546,0.12804843500000018,-0.1323288199999999,0.006108469000000005,-5.32905203,-0.3251032209999991,-5.3728486600000025,1.7312185929999995,-0.003444999000000004,-0.039013660000000006
987,2342392,2020/06/30 18:00,4411,6902,ninjas-in-pyjamas,godsent,0,2,0,3,13,28,0,1,27.59532223,1.819982326,27.42087752,2.040669112,0.523930395,985.3190429,975.7912755,0.513708123,33,19,36,10,29,0.517241379,0,1,23,0.434782609,0,1,0,0.0,0.0,1.087571429,0.216289724,13.28571429,3.888234477,1.642857143,1.287696884,1.0882,0.216312776,74.42457143,7.379870825,71.39771429,7.918761478,0.535714286,0.341440526,1.031090909,0.202930106,13.21818182,3.666511392,1.345454545,1.268043329,1.030909091,0.202328201,72.15345455,7.877594515,68.36945455,7.686526445,0.527272727,0.322182639,15,-3,9,6,0.08245877000000001,0,0,0.056480520000000034,0.01335961799999999,0.06753246999999973,0.22172308500000026,0.29740259800000013,0.0196535550000001,0.057290909,0.013984574999999999,2.271116879999994,-0.49772368999999994,3.0282597399999958,0.23223503300000026,0.008441558999999987,0.01925788700000003
988,2342393,2020/07/01 15:00,10503,9565,og,vitality,0,2,0,3,21,2,0,1,27.03729353,2.119929521,29.10679695,1.979712148,0.241219622,1010.81073,994.8906124,0.52289487,202,48,107,38,21,0.428571429,5,2,32,0.59375,3,2,3,0.666666667,0.447619048,1.036923077,0.215999808,13.15384615,2.976734242,1.076923077,1.016141909,1.037038462,0.215877989,71.11846154,8.740555207,69.98269231,8.49551468,0.403846154,0.325789891,1.113243243,0.221469955,13.40540541,3.031006072,1.5,1.243904055,1.113540541,0.221364942,74.41108108,8.504848946,72.61648649,7.681643517,0.608108108,0.351351351,-19,95,10,-11,-0.165178571,2,0,-0.07632016600000013,-0.0054701470000000085,-0.2515592600000005,-0.0542718299999998,-0.423076923,-0.2277621460000001,-0.07650207900000017,-0.005486953000000017,-3.292619540000004,0.2357062610000007,-2.6337941799999953,0.8138711629999991,-0.20426195400000002,-0.02556145999999998
989,2342394,2020/07/01 18:15,4991,7532,fnatic,big,0,2,0,3,5,7,0,1,27.98659756,1.940811538,29.38747179,1.762825224,0.313623693,995.6951624,1023.042299,0.460725382,228,59,170,60,33,0.545454545,3,2,31,0.838709677,2,2,0,0.0,0.0,1.073037975,0.240275972,13.89873418,4.172225635,1.569620253,1.19792589,1.073341772,0.239848205,75.04050633,8.513492478,70.13392405,9.54666161,0.46835443,0.384360163,1.171805556,0.220865258,14.25,3.332291504,1.5,1.333333333,1.17125,0.220761167,76.98805556,8.290631701,73.25055556,8.367041142,0.583333333,0.353553391,2,58,-1,2,-0.293255132,1,0,-0.09876758099999994,0.019410713999999996,-0.35126582000000006,0.8399341310000001,0.06962025300000008,-0.13540744299999985,-0.09790822799999988,0.019087038,-1.947549230000007,0.2228607769999993,-3.1166315099999906,1.1796204679999995,-0.11497890300000002,0.030806771999999982
990,2342395,2020/07/03 18:50,9565,7532,vitality,big,2,1,1,3,2,7,0,0,29.23749107,1.971079117,29.51252184,1.757492827,0.462162586,990.0432326,1017.649552,0.46035471,109,39,172,61,33,0.606060606,4,2,32,0.84375,3,2,0,0.0,0.0,1.114342105,0.21907302,13.61842105,3.425781145,1.539473684,1.292089184,1.114657895,0.21898339,74.51763158,8.425596319,72.65973684,7.641404868,0.592105263,0.360103479,1.171081081,0.218586167,14.22972973,3.298432459,1.486486486,1.327904702,1.170513514,0.218524799,77.04513514,8.20905371,73.23513514,8.308235452,0.574324324,0.355292347,5,-63,-22,1,-0.237689394,1,0,-0.05673897600000011,0.0004868530000000093,-0.6113086800000005,0.12734868600000038,0.05298719800000007,-0.03581551800000016,-0.055855619000000134,0.0004585910000000082,-2.5275035599999995,0.2165426090000011,-0.5753983000000034,-0.6668305839999995,0.017780938999999996,0.004811131999999996
991,2342396,2020/07/02 15:00,7175,4991,heroic,fnatic,2,1,1,3,23,5,0,1,27.95113931,2.006736181,27.83520672,1.932877485,0.515854383,1043.134167,991.0879086,0.574345304,62,29,229,60,28,0.642857143,1,2,34,0.529411765,0,1,2,1.0,0.579120879,1.123809524,0.20230755,13.96825397,3.256096865,1.603174603,1.148355381,1.12384127,0.201899331,75.70793651,8.698097248,72.41365079,7.456111438,0.46031746,0.391391365,1.070740741,0.238895492,13.90123457,4.147302971,1.567901235,1.185699477,1.070962963,0.238491993,74.97802469,8.438609449,70.03802469,9.486902006,0.475308642,0.384107387,-18,-167,-31,-6,0.11344537799999999,1,1,0.05306878299999984,-0.036587941999999984,0.06701939999999951,-0.8912061060000003,0.03527336800000014,-0.03734409599999999,0.05287830700000007,-0.036592662000000026,0.7299118199999981,0.2594877990000004,2.375626100000005,-2.0307905679999996,-0.014991181999999992,0.007283977999999969
992,2342397,2020/07/02 18:55,6902,10503,godsent,og,1,2,0,3,28,21,0,1,27.68453204,2.028449217,26.89403804,2.110456842,0.605809733,970.9283567,1000.346423,0.457764884,38,11,203,49,24,0.458333333,1,2,21,0.428571429,0,1,0,0.0,0.0,1.034912281,0.201399688,13.47368421,3.871194852,1.50877193,1.612699676,1.034807018,0.200933212,72.38,7.86094499,68.53298246,7.609876769,0.51754386,0.323968163,1.043653846,0.211105413,13.40384615,3.471087257,1.076923077,1.016141909,1.043807692,0.211024337,71.48192308,8.509469169,70.34884615,8.15942816,0.423076923,0.330858664,-7,-165,-38,3,0.029761904000000006,1,1,-0.008741565000000007,-0.009705724999999998,0.06983806000000037,0.4001075949999997,0.431848853,0.5965577670000002,-0.00900067399999993,-0.010091125000000006,0.8980769199999941,-0.6485241790000007,-1.8158636900000005,-0.5495513909999987,0.09446693699999997,-0.006890501000000049
993,2342398,2020/07/03 15:00,7175,10503,heroic,og,1,2,0,3,23,21,0,1,28.18711583,1.995669956,27.21689502,2.096127907,0.62936078,1047.390714,1000.003167,0.567776404,63,30,204,50,29,0.655172414,2,1,22,0.454545455,1,1,0,0.0,0.0,1.121515152,0.19810651,14.12121212,3.268375333,1.606060606,1.179095543,1.121484848,0.197729632,75.66727273,8.503836308,72.31060606,7.380979831,0.454545455,0.386586389,1.049272727,0.215439125,13.32727273,3.490530282,1.090909091,0.995859195,1.049418182,0.21520043,71.82618182,8.676257989,70.43745455,8.244636872,0.445454545,0.339420995,-2,-141,-20,7,0.20062695900000005,1,0,0.072242425,-0.017332614999999996,0.7939393899999985,-0.2221549490000001,0.5151515149999999,0.1832363480000001,0.072066666,-0.01747079800000001,3.8410909099999913,-0.17242168099999944,1.8731515099999996,-0.8636570409999988,0.009090910000000008,0.04716539399999997
994,2342399,2020/07/02 21:00,7533,4411,north,ninjas-in-pyjamas,2,0,1,3,27,13,0,0,24.93150216,2.414883181,27.3867147,1.812184509,0.205451258,1027.110958,980.1819616,0.567128507,44,16,35,20,31,0.387096774,0,2,30,0.5,0,2,0,0.0,0.0,0.972676056,0.205980703,12.26760563,3.737732032,1.661971831,1.266509698,0.972760563,0.205749572,69.79521127,8.419482079,66.34507042,9.162805228,0.471830986,0.354918399,1.084305556,0.215231312,13.34722222,4.103385195,1.638888889,1.272634577,1.085,0.215236046,74.41611111,7.327857531,71.33972222,7.881601285,0.541666667,0.341056365,-14,9,-4,1,-0.11290322600000002,0,0,-0.11162949999999994,-0.00925060900000002,-1.0796165900000005,-0.3656531630000006,0.02308294200000005,-0.0061248790000001385,-0.11223943699999994,-0.009486473999999995,-4.620899840000007,1.0916245479999995,-4.9946518,1.2812039429999995,-0.06983568099999998,0.013862034000000023
995,2342400,2020/07/03 22:20,4991,6902,fnatic,godsent,1,2,0,3,5,28,0,0,27.61788639,1.923484452,27.38712006,2.01609009,0.531536459,996.8313617,966.4242334,0.543647991,230,61,39,12,34,0.5,0,1,25,0.44,0,1,3,0.666666667,0.605538356,1.06617284,0.22397954,14.0,4.133572275,1.604938272,1.224029092,1.06637037,0.223570601,74.92765432,8.039489307,69.83160494,9.103800788,0.487654321,0.384702135,1.0305,0.207969749,13.35,3.893691479,1.5,1.575859554,1.030333333,0.207514872,72.21433333,8.093413859,68.291,8.198557129,0.5,0.329140294,23,191,49,9,0.06,0,0,0.03567283999999993,0.016009790999999995,0.6500000000000004,0.23988079599999956,0.10493827200000005,-0.3518304619999999,0.03603703700000005,0.01605572900000002,2.7133209899999997,-0.05392455199999979,1.5406049400000086,0.9052436589999999,-0.012345678999999998,0.055561841
996,2342401,2020/07/04 18:00,10503,7532,og,big,1,2,0,3,21,7,0,1,27.54941501,2.081844169,29.3119761,1.750556029,0.271953178,1001.099008,1022.2531,0.469594379,205,51,173,62,22,0.454545455,2,1,33,0.818181818,0,1,3,0.666666667,0.495308642,1.06,0.211316221,13.6,3.498571137,1.163636364,1.004781955,1.060327273,0.211003753,72.576,8.450060699,70.69927273,8.139766326,0.445454545,0.339420995,1.162857143,0.219070392,14.16883117,3.268911401,1.519480519,1.354265887,1.162233766,0.219107036,76.76363636,8.22920471,72.85714286,8.45855885,0.571428571,0.357791619,-14,32,-11,-11,-0.363636363,2,0,-0.10285714300000004,-0.007754171000000004,-0.568831170000001,0.2296597359999999,-0.355844155,-0.34948393200000005,-0.10190649299999999,-0.008103283000000017,-4.187636360000013,0.22085598900000036,-2.157870129999992,-0.31879252399999913,-0.12597402600000002,-0.018370624000000002
997,2342402,2020/07/05 17:00,9565,7532,vitality,big,2,3,0,5,2,7,0,1,29.50289463,1.95810763,29.42069574,1.74590268,0.511338047,995.4396855,1017.012176,0.468994525,111,40,174,63,33,0.636363636,5,2,34,0.823529412,1,1,3,0.666666667,0.529939792,1.115263158,0.214196624,13.77631579,3.47774384,1.565789474,1.350784629,1.115473684,0.214104099,74.50552632,8.183953876,72.59394737,7.433345227,0.585526316,0.366241202,1.162125,0.218681811,14.1125,3.259577235,1.525,1.350694266,1.161425,0.218755616,76.717,8.230694442,72.8215,8.48517105,0.5625,0.356852561,5,-63,-23,-1,-0.18716577599999995,4,1,-0.04686184199999999,-0.004485187000000002,-0.33618421000000076,0.21816660499999996,0.0407894740000001,9.036299999998221e-05,-0.04595131600000002,-0.004651517000000022,-2.2114736799999974,-0.04674056600000043,-0.22755263000000525,-1.0518258229999997,0.023026316000000047,0.009388640999999975
998,2342405,2020/06/24 21:00,5973,9215,liquid,mibr,2,0,1,3,11,14,0,0,27.34564611,1.886396663,27.43825582,2.193959602,0.487486516,1115.031284,1008.708539,0.648406678,244,50,35,16,23,0.52173913,0,6,32,0.5625,1,1,6,1.0,0.64881316,1.088333333,0.2036041,13.85185185,3.17634432,1.685185185,1.344730099,1.087777778,0.204123298,74.90407407,7.352638609,71.06851852,7.62530835,0.583333333,0.284637521,1.078648649,0.206314666,14.17567568,4.01469634,1.324324324,1.253191689,1.077648649,0.206632552,73.61756757,8.579139976,71.14513514,8.184096021,0.486486486,0.348480999,3,209,34,-9,-0.04076086999999995,-1,5,0.009684683999999999,-0.0027105659999999976,-0.32382383000000026,-0.8383520200000003,0.3608608609999999,0.09153840999999985,0.01012912900000007,-0.0025092539999999885,1.2865064999999873,-1.226501367,-0.0766166199999958,-0.5587876710000002,0.09684684700000001,-0.06384347800000001
999,2342407,2020/06/25 21:30,10399,8297,evil-geniuses,furia,2,1,1,3,9,5,0,0,27.56842277,1.871269725,27.7608531,1.921456911,0.473515185,1018.346117,1037.808358,0.472020843,190,37,125,33,25,0.52,2,3,26,0.653846154,0,5,8,0.75,0.517317166,1.057377049,0.186071568,13.91803279,3.955884109,1.62295082,1.147540984,1.057245902,0.185739872,73.14557377,7.27845789,70.28196721,7.478587317,0.524590164,0.331739448,1.126065574,0.206010335,13.85245902,3.023601509,1.524590164,1.167968074,1.125770492,0.206717388,75.65016393,7.593697666,73.09803279,8.110198967,0.450819672,0.296218213,-4,65,4,-1,-0.133846154,2,-2,-0.068688525,-0.019938766999999996,0.06557377000000031,0.9322825999999997,0.0983606560000001,-0.020427090000000092,-0.06852459,-0.020977516,-2.5045901600000064,-0.3152397759999994,-2.81606558,-0.6316116500000009,0.07377049200000002,0.035521234999999984
1000,2342408,2020/06/26 01:00,10514,5752,geng,cloud9,0,2,0,3,19,20,0,0,27.52468338,2.420169836,27.81549708,2.42272513,0.462006803,1060.622971,1100.34261,0.443086573,159,34,170,42,23,0.52173913,0,14,26,0.576923077,0,13,10,0.3,0.479143129,1.010769231,0.201426128,12.51923077,3.365494504,1.480769231,1.134941283,1.011153846,0.201863376,71.24730769,7.72505019,69.02307692,8.338378725,0.509615385,0.373270172,1.048032787,0.170811176,13.75409836,3.655921483,1.229508197,1.164972984,1.047803279,0.170550778,72.02819672,6.450422659,70.90688525,6.666443381,0.426229508,0.371484236,1,-11,-8,-3,-0.055183946999999955,0,1,-0.037263555999999864,0.030614952,-1.2348675900000003,-0.29042697900000025,0.2512610340000001,-0.030031700999999966,-0.03664943300000001,0.031312598000000025,-0.7808890299999973,1.2746275310000001,-1.883808330000008,1.6719353440000004,0.08338587700000005,0.001785935999999988
1001,2342409,2020/06/26 21:00,9215,8297,mibr,furia,0,2,0,3,14,5,0,1,27.11832258,2.173741045,27.52501156,1.911530252,0.445213135,1004.73773,1042.528566,0.445828084,37,17,126,34,32,0.5625,0,2,27,0.62962963,0,1,12,0.333333333,0.444965924,1.085405405,0.196848063,14.2972973,3.913696427,1.324324324,1.253191689,1.084540541,0.197097944,73.86297297,8.322941062,71.48216216,7.581648232,0.493243243,0.343798763,1.1184375,0.204765252,13.828125,2.997679767,1.5625,1.157516199,1.11821875,0.20544863,75.3109375,7.59676241,72.769375,8.078251643,0.453125,0.28937905,-9,-89,-17,5,-0.06712963000000005,0,1,-0.03303209500000004,-0.007917189000000019,0.4691723000000003,0.9160166599999999,-0.238175676,0.09567549000000009,-0.03367820900000007,-0.008350685999999996,-1.447964529999993,0.7261786519999998,-1.2872128399999951,-0.4966034109999997,0.040118243,0.05441971299999998
1002,2342411,2020/06/27 21:40,5973,10399,liquid,evil-geniuses,0,2,0,3,11,9,0,0,27.56094903,1.87790969,27.79057375,1.86251158,0.468320173,1118.495285,1023.625909,0.633233083,247,51,192,38,21,0.523809524,1,3,25,0.56,3,2,10,0.7,0.519404345,1.0798,0.19611721,13.78,3.201811987,1.76,1.257934815,1.07908,0.196233824,74.702,6.905161258,70.8464,7.748383511,0.59,0.277308492,1.06557377,0.180604854,14.18032787,3.778750755,1.573770492,1.108225822,1.065737705,0.180145106,73.28754098,7.098301033,70.53836066,7.313179027,0.516393443,0.313196282,-2,55,13,-4,-0.03619047600000003,-2,1,0.014226230000000006,0.015512355999999977,-0.4003278699999999,-0.5769387679999998,0.18622950800000004,0.14970899299999996,0.013342294999999949,0.016088718000000002,1.4144590199999953,-0.19313977500000057,0.30803934000000766,0.4352044839999998,0.07360655699999996,-0.035887789999999975
1003,2342412,2020/06/28 00:00,8474,5752,100-thieves,cloud9,2,0,1,3,17,20,0,0,26.0785379,2.196151702,27.02736818,2.332677111,0.375885117,1044.743114,1089.482874,0.435967846,234,39,172,43,17,0.352941176,1,3,27,0.592592593,1,2,5,0.8,0.594956356,1.099722222,0.218231352,13.63888889,2.982847053,1.444444444,1.116652847,1.100333333,0.217211878,74.43722222,8.139417332,72.29277778,7.431624845,0.555555556,0.328671099,1.051746032,0.169326769,13.77777778,3.609706687,1.26984127,1.171166143,1.051555556,0.169099743,72.14698413,6.389346449,71.08222222,6.635752238,0.428571429,0.365768845,3,62,-4,-10,-0.23965141699999998,0,1,0.047976189999999974,0.048904583,-0.1388888899999987,-0.6268596340000001,0.17460317400000003,-0.0545132960000001,0.04877777699999997,0.048112135,2.2902380899999883,1.7500708830000011,1.2105555599999889,0.7958726069999997,0.12698412699999995,-0.03709774599999999
1004,2342413,2020/06/28 21:00,8297,5973,furia,liquid,0,2,0,3,5,11,0,0,27.72031489,1.902949039,27.36027443,1.869476887,0.549511003,1036.986847,1112.162954,0.393470216,128,35,248,52,27,0.62962963,1,2,21,0.523809524,0,1,12,0.833333333,0.569627805,1.126349206,0.204584764,13.77777778,2.994409842,1.571428571,1.191428191,1.12615873,0.205125839,75.70571429,7.697891221,72.94539683,8.042316026,0.468253968,0.293758024,1.071428571,0.203007992,13.63265306,3.211547262,1.693877551,1.281008557,1.070816327,0.202863549,74.53714286,6.949034289,70.51183673,8.066956453,0.56122449,0.296796726,6,-120,-17,6,0.10582010600000002,1,1,0.054920634999999995,0.001576772000000004,0.14512471999999832,-0.2171374199999998,-0.12244897999999993,-0.08958036600000008,0.05534240300000004,0.00226229,1.16857143,0.7488569319999998,2.433560100000008,-0.024640426999999576,-0.09297052199999994,-0.0030387020000000042
1005,2342414,2020/06/29 00:00,10514,5752,geng,cloud9,2,1,1,3,19,20,0,0,27.23724845,2.288011614,26.63208135,2.313722652,0.579642149,1044.912907,1093.842553,0.43004644,162,36,173,44,24,0.5,1,2,28,0.571428571,0,1,12,0.25,0.470714512,1.015740741,0.201839704,12.62962963,3.351596061,1.555555556,1.181127313,1.016037037,0.202216785,71.54296296,7.782110927,69.20666667,8.45316684,0.518518519,0.372217616,1.044307692,0.171858343,13.70769231,3.585110563,1.230769231,1.173675761,1.044184615,0.171549938,71.828,6.563835464,70.76553846,6.815184411,0.423076923,0.364066448,1,-11,-8,-4,-0.071428571,1,1,-0.028566951000000174,0.029981361000000012,-1.0780626800000004,-0.23351450200000023,0.32478632500000004,0.007451552000000028,-0.028147578000000006,0.030666846999999997,-0.28503704000000596,1.2182754629999994,-1.5588717899999978,1.637982429,0.09544159600000002,0.008151167999999986
1006,2342415,2020/07/02 22:15,8297,5752,furia,cloud9,1,2,0,3,6,20,0,0,27.47889196,1.893178363,26.36823103,2.298272832,0.646559334,1033.052145,1098.143017,0.407407472,132,36,176,45,24,0.625,0,4,28,0.535714286,0,3,0,0.0,0.0,1.128333333,0.186495457,13.94444444,2.952818281,1.611111111,1.238527601,1.128481481,0.186549541,75.98518519,7.085215891,73.44074074,6.631320703,0.444444444,0.283278862,1.042272727,0.177053283,13.68181818,3.53407264,1.287878788,1.215619951,1.042121212,0.176801508,71.81636364,6.776349164,70.62909091,6.985272977,0.424242424,0.371752853,14,-44,-9,-4,0.08928571399999996,0,1,0.08606060599999998,0.009442173999999998,0.26262625999999933,-0.5812543590000003,0.32323232300000004,0.022907649999999835,0.08636026899999982,0.009748033000000017,4.16882154999999,0.30886672699999984,2.8116498299999932,-0.35395227400000007,0.020202019999999987,-0.08847399099999997
1007,2342416,2020/07/01 00:00,8474,5973,100-thieves,liquid,1,2,0,3,19,10,0,1,26.42898832,2.180674166,27.59160087,1.86057686,0.3457882,1050.383435,1106.097656,0.420501059,237,40,251,53,17,0.411764706,2,3,22,0.545454545,1,3,4,0.0,0.357066545,1.12,0.221321787,13.5,3.05050087,1.527777778,1.092553358,1.120444444,0.220111139,75.165,8.238125967,73.00111111,7.525331952,0.555555556,0.328671099,1.078039216,0.20174746,13.68627451,3.159115017,1.705882353,1.317962147,1.077333333,0.20152737,74.74941176,6.923074635,70.75215686,8.038090768,0.558823529,0.291161616,-9,-14,-13,-5,-0.13368983900000003,1,0,0.04196078400000003,0.019574327000000002,-0.1862745100000005,-0.10861414699999994,-0.1781045750000001,-0.22540878900000005,0.0431111110000002,0.018583769,0.41558824000000527,1.3150513320000004,2.248954249999997,-0.5127588159999998,-0.003267973000000035,0.03750948300000001
1008,2342417,2020/07/02 00:00,10399,10514,evil-geniuses,geng,2,0,1,3,8,18,0,1,27.98812924,1.854322621,27.49619651,2.272967074,0.566342316,1019.958239,1050.612443,0.455999171,197,39,165,37,23,0.52173913,4,5,24,0.541666667,2,3,8,0.5,0.542383088,1.073272727,0.188689784,14.16363636,3.68665227,1.563636364,1.091514983,1.073745455,0.18820803,73.51927273,7.360235138,70.87018182,7.46440462,0.536363636,0.314130046,1.015925926,0.20519655,12.51851852,3.408816134,1.555555556,1.181127313,1.016407407,0.20553467,71.78592593,8.173233305,69.19444444,8.55404294,0.518518519,0.372217616,10,32,2,-1,-0.01992753699999994,2,2,0.057346801,-0.016506766000000006,1.6451178399999993,0.27783613600000034,0.008080807999999884,-0.08961233000000002,0.057338048000000086,-0.017326640000000004,1.7333467999999925,-0.8129981669999999,1.675737380000001,-1.0896383200000006,0.01784511700000002,-0.05808756999999998
1009,2342419,2020/07/03 01:10,8474,10514,100-thieves,geng,0,2,0,3,19,18,0,1,26.22530452,2.168405858,27.2269258,2.257289898,0.368590212,1046.178424,1055.172435,0.487059469,239,41,166,38,17,0.411764706,0,2,25,0.52,0,1,4,0.5,0.492307692,1.121388889,0.208382031,13.72222222,2.968455557,1.638888889,1.109373642,1.121722222,0.207213338,75.07666667,8.046371853,72.98555556,7.304582445,0.569444444,0.315189048,1.014464286,0.20175055,12.53571429,3.353911819,1.535714286,1.16441717,1.014857143,0.202112719,71.66607143,8.086028444,69.28678571,8.413699099,0.526785714,0.371046335,-1,73,3,-8,-0.10823529400000004,0,1,0.10692460300000017,0.006631480999999995,1.1865079300000012,-0.38545626199999994,0.10317460300000003,-0.0550435279999999,0.10686507900000008,0.005100619000000001,3.410595239999992,-0.03965659099999996,3.698769849999991,-1.1091166540000001,0.04265873000000009,-0.05585728699999998
1010,2342421,2020/07/04 01:40,5973,10399,liquid,evil-geniuses,0,2,0,3,10,8,0,0,27.73988338,1.853846563,28.1669045,1.846940389,0.441135231,1100.302667,1025.398248,0.60615648,254,54,199,40,22,0.545454545,2,3,23,0.565217391,5,2,9,0.555555556,0.484452268,1.075882353,0.202214955,13.52941176,2.979359986,1.666666667,1.338226316,1.075333333,0.202000453,74.64941176,6.911798782,70.63529412,8.034232238,0.568627451,0.297367664,1.07962963,0.190019131,14.09259259,3.642691915,1.537037037,1.08376851,1.080185185,0.189555139,73.58,7.43732429,71.18814815,7.575684806,0.527777778,0.325130553,-2,55,14,-1,-0.019762846,-3,1,-0.0037472769999999933,0.012195823999999994,-0.5631808300000003,-0.6633319289999999,0.12962963000000016,0.254457806,-0.004851852000000045,0.012445313999999985,1.0694117600000084,-0.5255255080000003,-0.552854030000006,0.4585474319999996,0.040849672999999975,-0.027762889000000013
1011,2342422,2020/07/04 22:05,10514,5973,geng,liquid,2,1,1,3,18,10,0,1,27.45360356,2.243483364,27.73988338,1.853846563,0.461211312,1050.043029,1100.302667,0.428170906,167,39,254,55,25,0.52,1,1,23,0.52173913,0,0,2,0.0,0.36969697,1.012678571,0.199763173,12.67857143,3.495441638,1.571428571,1.178030179,1.012785714,0.200004171,71.71642857,8.088378883,69.08428571,8.234531572,0.526785714,0.358813059,1.06754717,0.204468069,13.43396226,2.987454485,1.660377358,1.316705383,1.066981132,0.204357298,74.35849057,6.95109694,70.34943396,8.171380894,0.575471698,0.297730827,-8,-87,-16,2,-0.0017391300000000331,1,1,-0.054868599000000184,-0.004704896000000014,-0.7553908299999996,0.5079871529999997,-0.08894878700000008,-0.13867520399999989,-0.05419541799999994,-0.004353126999999984,-2.6420619999999957,1.1372819430000005,-1.2651482499999958,0.06315067799999952,-0.048685984000000015,0.061082232000000014
1012,2342423,2020/07/05 21:25,10399,10514,evil-geniuses,geng,3,0,1,5,8,18,0,1,28.35118417,1.839211476,27.76123166,2.227290693,0.579639765,1021.459812,1055.675682,0.450917978,200,41,168,40,24,0.583333333,6,1,25,0.56,2,1,10,0.6,0.548778265,1.085714286,0.190608585,14.14285714,3.597760074,1.535714286,1.068448236,1.086178571,0.190039574,73.70571429,7.3618968,71.4125,7.531518119,0.517857143,0.326839379,1.023684211,0.199610424,12.84210526,3.508333306,1.578947368,1.255826678,1.023754386,0.199830128,72.18210526,8.142944581,69.4677193,8.165116004,0.535087719,0.348677314,10,32,1,-1,0.023333332999999956,4,0,0.06203007500000002,-0.009001839000000011,1.30075188,0.08942676800000005,-0.04323308199999998,-0.18737844199999998,0.06242418500000002,-0.009790554000000007,1.523609030000003,-0.7810477809999998,1.9447806999999955,-0.6335978849999995,-0.017230575999999997,-0.02183793500000003
1013,2342559,2020/06/30 14:00,7865,7969,havu,nemiga,0,2,0,3,30,24,0,1,25.87493038,1.843467241,25.76915297,2.129969148,0.51444171,1033.601357,971.7046427,0.588145959,287,114,129,40,24,0.458333333,0,8,37,0.567567568,0,1,0,0.0,0.0,1.021458333,0.26183638,13.58333333,5.044936956,1.416666667,1.187317237,1.020916667,0.261996806,72.34166667,9.486691409,66.96041667,10.95097065,0.510416667,0.374855296,1.107948718,0.209812853,14.19230769,3.799654817,1.423076923,1.171446955,1.108487179,0.209338197,74.64487179,8.316278252,72.41102564,8.098066023,0.519230769,0.353029995,-6,158,74,-13,-0.10923423499999996,0,7,-0.08649038500000006,0.052023526999999986,-0.6089743599999995,1.245282139,-0.006410255999999892,0.01587028200000007,-0.08757051199999988,0.05265860900000002,-2.303205120000001,1.1704131570000005,-5.450608970000005,2.852904627000001,-0.00881410199999999,0.02182530100000002
