match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,rank_diff,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,0_prob,1_prob,t1_odds,t2_odds
2364544,2023-05-25 12:30,10503,6665,og,astralis,1,2,0,3,17,25,-8,0,1,27.48516666,1.619301643,28.5979452,2.05368393,0.351716211,1013.927818,1005.792354,0.511705734,1,2,28,11,28,0.535714286,1,1,24,0.583333333,1,1,0,0.0,0.0,1.055333333,0.190547165,13.28333333,3.647335405,1.983333333,1.499907405,1.0559,0.190537284,72.146,7.653064136,70.82566667,7.506293441,0.508333333,0.39255219,1.110588235,0.20406085,14.54901961,3.533113527,1.156862745,1.091366278,1.110588235,0.203919359,74.48666667,8.309716181,72.74392157,7.524953541,0.676470588,0.294117647,0.5361809471522119,0.46381905284778807,2.1560085508596374,1.8650385476632225
2364546,2023-05-25 19:00,11811,8637,monte,sprout,2,0,1,3,10,44,-34,0,1,28.2854136,1.748552132,27.34651478,2.549163809,0.620654941,1015.949167,988.0805008,0.54002044,128,60,16,7,43,0.651162791,0,1,21,0.380952381,2,1,0,0.0,0.0,1.123218391,0.198207451,14.25287356,3.231377738,1.850574713,1.579529507,1.123126437,0.197818377,77.09218391,7.485442949,72.14229885,8.037723373,0.465517241,0.319779948,1.041276596,0.193957848,13.72340426,3.394000512,1.765957447,1.133864902,1.041404255,0.193740302,72.45276596,7.305015969,69.75319149,7.840015498,0.574468085,0.341752732,0.39205032602260415,0.6079496739773959,1.6448702876792614,2.550686437271083
2364549,2023-05-25 19:00,6665,11251,astralis,eternal-fire,2,1,1,3,25,36,-11,0,1,28.5979452,2.05368393,26.38696139,2.517326606,0.758343933,1005.792354,1028.197812,0.467800578,28,12,0,1,25,0.6,2,0,16,0.375,2,0,1,0.0,0.304347826,1.11462963,0.208057266,14.5,3.441306815,1.185185185,1.072796175,1.114592593,0.208032985,74.50592593,8.259148579,72.87888889,7.722389207,0.675925926,0.291188615,1.107419355,0.175920945,14.90322581,3.921445082,1.677419355,1.201802323,1.107741935,0.175340952,73.78193548,6.90252755,72.38451613,7.160239156,0.596774194,0.36850515,0.36483528746309835,0.6351647125369017,1.574392288912954,2.7409554212754834
2364578,2023-05-26 19:00,10621,11811,1win,monte,1,2,0,3,47,10,37,0,1,28.30180426,1.452015255,28.42345988,1.743408784,0.482835621,1021.364292,1020.548963,0.501173352,95,25,129,61,23,0.434782609,1,1,44,0.659090909,1,1,3,0.333333333,0.481834215,1.051929825,0.202540346,13.42105263,3.801880275,1.456140351,1.33863213,1.052140351,0.202254611,72.61684211,7.960098553,70.43333333,8.138089205,0.473684211,0.367793953,1.126067416,0.196889394,14.23595506,3.204710269,1.853932584,1.561838169,1.126022472,0.19652818,77.2388764,7.463904066,72.25617978,7.98243289,0.466292135,0.316207804,0.5426842789824764,0.45731572101752355,2.186668350492441,1.8426886424392774
2364579,2023-05-27 19:00,9806,11811,apeks,monte,2,1,1,3,9,10,-1,0,1,27.78409099,1.577885146,28.6090789,1.736271344,0.385741683,1037.859558,1015.560696,0.532046651,3,3,130,62,43,0.558139535,1,2,45,0.666666667,2,1,6,0.0,0.390252096,1.079565217,0.196324449,14.23913043,4.126714572,1.923913043,1.312429672,1.080434783,0.19656127,75.04065217,7.614725123,70.93434783,8.20629839,0.510869565,0.353386265,1.125217391,0.193780906,14.30434783,3.175104005,1.869565217,1.547911576,1.125065217,0.193447993,77.28934783,7.355481512,72.2326087,7.856723909,0.461956522,0.314795445,0.5333305031259584,0.4666694968740416,2.1428395553145685,1.8750064343448827
2364580,2023-05-28 16:00,7900,9806,spirit-academy,apeks,2,3,0,5,43,9,34,0,1,29.75802059,3.505563877,28.13831924,1.559169896,0.69539934,1045.34485,1038.247797,0.510212061,120,29,4,4,17,0.764705882,5,4,43,0.558139535,2,1,5,0.4,0.491310345,1.116444444,0.190486576,14.04444444,3.379385582,1.8,1.392040868,1.116888889,0.190381398,74.32711111,7.765656765,73.15244444,6.81460952,0.522222222,0.364471544,1.074086022,0.191222645,14.35483871,4.229047432,1.956989247,1.335326294,1.075010753,0.191517005,74.96731183,7.46558774,70.61870968,8.047212731,0.494623656,0.355408471,0.4543140808729891,0.5456859191270109,1.8325526321939298,2.2011155739722534
2364709,2023-06-07 16:35,9565,9455,vitality,imperial,0,2,0,3,1,33,-32,1,0,29.52813216,1.314766205,26.84113994,1.691618679,0.830779069,1104.318379,1084.975838,0.527807431,91,24,41,4,22,0.863636364,12,17,11,0.545454545,1,13,0,0.0,0.0,1.157804878,0.137867243,15.02439024,2.991759454,1.609756098,1.16614957,1.158439024,0.137710557,76.6097561,6.125599418,74.05317073,5.829947261,0.536585366,0.31987505,1.119583333,0.279187499,13.375,4.626125989,1.25,0.968245837,1.12025,0.279056334,73.87333333,10.63648856,72.30583333,10.71457027,0.520833333,0.367399835,0.32949079923954083,0.6705092007604592,1.4914016205358993,3.0349769017255546
2364710,2023-06-07 19:00,5995,5752,g2,cloud9,2,0,1,3,5,6,-1,1,0,28.14762323,1.435245883,29.0507524,1.327926859,0.372554587,1074.792135,1068.772217,0.508662492,291,55,126,44,18,0.388888889,0,4,36,0.694444444,0,6,2,1.0,0.639498433,1.103333333,0.232340746,13.13333333,3.222145593,1.166666667,1.035481638,1.103333333,0.23286868,74.15533333,9.469846438,71.86533333,8.799092276,0.583333333,0.389087251,1.107195122,0.183510978,14.43902439,3.276291631,1.536585366,1.106467924,1.107243902,0.183357212,74.44682927,7.125672733,72.00658537,8.038904825,0.457317073,0.33314118,0.5583837303750845,0.44161626962491546,2.2644041997029305,1.7908799177374866
2364711,2023-06-07 21:40,7175,5005,heroic,complexity,2,0,1,3,2,25,-23,1,0,28.81692238,1.304582659,26.3361317,1.493754347,0.813829965,1087.08517,1072.928889,0.52036126,50,15,9,4,20,0.6,0,4,14,0.571428571,0,7,0,0.0,0.0,1.113414634,0.189229629,14.43902439,3.154932495,1.731707317,1.514553629,1.115422764,0.18682959,74.77317073,8.272873815,73.05699187,7.078700515,0.475609756,0.365446928,0.945652174,0.227420814,11.52173913,4.392380411,1.347826087,1.549437364,0.945913043,0.226632419,68.68434783,8.390352548,66.26434783,9.944662464,0.391304348,0.328253671,0.3465603305713828,0.6534396694286172,1.5303608220076381,2.8854921532973097
2364712,2023-06-07 23:55,6667,6665,faze,astralis,2,0,1,3,3,17,-14,1,0,29.13105429,1.289736677,28.41797058,2.07026562,0.597531023,1109.360017,1001.714119,0.650141125,138,39,41,17,30,0.6,0,4,30,0.6,0,5,0,0.0,0.0,1.064923077,0.173392601,13.33846154,3.864142548,1.861538462,1.32289802,1.064738462,0.173428263,73.43661538,6.880348443,70.44738462,6.852256737,0.530769231,0.31472727,1.104923077,0.208659628,14.43076923,3.733298112,1.292307692,1.077362548,1.104830769,0.208745083,74.176,8.355529316,72.56492308,7.795168548,0.638461538,0.32234349,0.42926568870299375,0.5707343112970062,1.752125688048777,2.3295541590274484
2364713,2023-06-08 19:05,9455,5995,imperial,g2,1,2,0,3,33,5,28,1,1,27.17434492,1.682857116,28.31466258,1.431773757,0.342898107,1080.253912,1079.70551,0.500789213,42,5,292,56,12,0.583333333,2,1,19,0.421052632,1,1,0,0.0,0.0,1.136153846,0.282598886,13.38461538,4.464190193,1.269230769,1.021224465,1.137,0.282673092,74.68461538,10.77998331,72.63923077,10.63111758,0.557692308,0.37536964,1.1021875,0.225010199,13.21875,3.139808663,1.21875,1.022691761,1.10225,0.225515382,74.096875,9.176207154,71.77375,8.535088514,0.578125,0.377271765,0.5756441316905792,0.4243558683094208,2.3565071633784602,1.7371813725987004
2364714,2023-06-08 16:00,9565,5752,vitality,cloud9,2,0,1,3,1,6,-5,1,1,29.33184464,1.312684675,28.91048221,1.326121863,0.560576312,1099.040304,1073.858841,0.536175716,92,25,127,45,22,0.818181818,0,1,37,0.675675676,0,1,3,0.666666667,0.485194805,1.139302326,0.166138011,14.8372093,3.161764539,1.581395349,1.145924186,1.139860465,0.166123739,76.06604651,6.64899018,73.15581395,7.355387278,0.511627907,0.332159462,1.104047619,0.182444506,14.39285714,3.251438719,1.535714286,1.095949562,1.104119048,0.182279574,74.38452381,7.052846336,71.90642857,7.973642987,0.458333333,0.329215638,0.42805819928599287,0.5719418007140071,1.7484265887281227,2.336125474392351
2364715,2023-06-08 23:25,5005,6665,complexity,astralis,2,1,1,3,25,17,8,1,1,25.95800651,1.504891134,28.72741946,1.997708558,0.169073669,1078.132502,1012.652219,0.593133604,10,5,42,18,15,0.533333333,0,1,31,0.580645161,0,1,0,0.0,0.0,0.9348,0.224252001,11.24,4.356879617,1.4,1.523154621,0.93512,0.223624743,68.3008,8.381867057,66.0984,9.855058267,0.4,0.316227766,1.093432836,0.215715071,14.20895522,3.892347308,1.268656716,1.073174807,1.093223881,0.215998053,73.70447761,8.657851804,72.02298507,8.276257178,0.619402985,0.335572047,0.5799096123756906,0.42009038762430945,2.3804344232219936,1.72440369025728
2364716,2023-06-09 03:40,7175,6667,heroic,faze,2,0,1,3,2,3,-1,1,1,28.85754249,1.304911542,29.09335786,1.287543189,0.465953633,1091.881558,1116.098867,0.465204824,52,16,140,40,21,0.619047619,1,2,31,0.612903226,1,2,4,0.75,0.596207416,1.12372093,0.191457364,14.44186047,3.127539531,1.813953488,1.528881852,1.125542636,0.189032489,75.09255814,8.248283287,73.44178295,7.133900084,0.476744186,0.356883936,1.073432836,0.177751732,13.37313433,3.819962573,1.820895522,1.326260292,1.073223881,0.177739355,73.64865672,6.960948832,70.73522388,6.975340008,0.544776119,0.320113591,0.47478245080712733,0.5252175491928727,1.9039693124638222,2.1062233704650186
2364749,2023-06-09 19:00,9455,5005,imperial,complexity,2,0,1,3,33,25,8,1,1,27.04507953,1.677534881,26.20786379,1.500475105,0.616563863,1075.24602,1077.070038,0.497375052,43,6,11,6,13,0.538461538,0,1,16,0.5625,1,1,5,0.4,0.502679185,1.111724138,0.278729494,13.06896552,4.463886002,1.310344828,1.117369086,1.112689655,0.278674833,73.65724138,10.68675845,71.77172414,10.70396577,0.517241379,0.382432293,0.946071429,0.215428796,11.75,4.404745817,1.428571429,1.498298355,0.9465,0.214825261,68.50142857,8.047727148,66.61142857,9.47192608,0.410714286,0.328784869,0.42893002606212927,0.5710699739378707,1.751095828079671,2.3313771661161047
2364750,2023-06-09 21:55,9565,6667,vitality,faze,2,0,1,3,1,3,-2,1,1,29.42923879,1.311562888,29.09335786,1.287543189,0.548421051,1103.678547,1116.098867,0.482133334,93,26,140,41,23,0.826086957,1,1,32,0.59375,0,0,4,1.0,0.571134454,1.134888889,0.164027399,14.91111111,3.125680173,1.6,1.143095213,1.135466667,0.164015934,75.95688889,6.534106016,73.04133333,7.256374853,0.511111111,0.324703093,1.069130435,0.1771656,13.31884058,3.801192618,1.797101449,1.325116458,1.068956522,0.177116226,73.49681159,6.919216361,70.65507246,6.94385718,0.543478261,0.315529581,0.4290895727463053,0.5709104272536947,1.75158518863493,2.330510301355975
2364751,2023-06-10 19:15,7175,9455,heroic,imperial,2,1,1,3,2,33,-31,1,1,28.9731811,1.303575153,27.18610606,1.671988599,0.738098917,1097.229509,1080.212674,0.524469631,53,17,44,7,22,0.636363636,2,1,14,0.571428571,1,1,0,0.0,0.0,1.125777778,0.187586885,14.62222222,3.185305769,1.8,1.499629584,1.127607407,0.185223939,75.04844444,8.113039698,73.57503704,7.011624585,0.477777778,0.348895966,1.112903226,0.270390322,13.03225806,4.366174017,1.290322581,1.112786343,1.113677419,0.270288781,73.69290323,10.35649903,71.89870968,10.3734101,0.5,0.381000381,0.3608803821372253,0.6391196178627747,1.5646498830596474,2.770993599275647
2364752,2023-06-11 00:00,5995,9565,g2,vitality,1,2,0,3,5,1,4,1,1,28.40760065,1.429738377,29.52582615,1.310455754,0.343529927,1074.713402,1108.924041,0.450925433,295,57,95,27,20,0.45,2,3,23,0.826086957,2,2,3,0.0,0.389759666,1.110571429,0.217924533,13.51428571,3.237030637,1.2,1.008535005,1.110342857,0.218345721,74.14971429,8.884928325,72.24628571,8.36802591,0.6,0.374165739,1.135111111,0.164176358,14.86666667,3.109841011,1.555555556,1.106657742,1.135422222,0.164254882,75.94266667,6.577689699,73.07466667,7.236689728,0.533333333,0.323178657,0.5627244334115659,0.43727556658843414,2.286882207756636,1.7770655822990329
2364753,2023-06-11 20:30,7175,9565,heroic,vitality,2,1,1,3,2,1,1,1,1,29.03397825,1.303346388,29.52582615,1.310455754,0.429329371,1101.984813,1108.924041,0.490014976,54,18,95,28,23,0.652173913,3,1,24,0.833333333,3,0,2,0.0,0.438423645,1.118541667,0.184537593,14.58333333,3.147971128,1.770833333,1.475347181,1.120215278,0.182426805,74.845,7.895702945,73.21409722,6.948969656,0.479166667,0.33785989,1.13375,0.161472714,14.70833333,3.108847143,1.625,1.147914776,1.134125,0.161528329,75.93041667,6.560073665,73.04875,7.096926455,0.541666667,0.320047739,0.4949665239009634,0.5050334760990366,1.9800628418957704,2.0203345708800224
2364786,2023-06-01 03:40,9996,5005,9z,complexity,16,6,0,1,42,24,18,0,1,28.93512243,2.726306668,26.01232018,1.506205838,0.836402779,1046.566511,1078.385526,0.454336352,118,23,3,3,14,0.785714286,0,1,15,0.533333333,0,1,0,0.0,0.0,1.0459375,0.247321392,13.25,4.160829244,1.90625,1.465421761,1.046375,0.246665481,73.14875,9.674032171,68.964375,10.20613019,0.390625,0.389999499,0.952142857,0.22104229,12.5,5.053287473,1.714285714,1.905952009,0.951928571,0.220274168,68.76357143,8.380240456,66.74642857,9.537262341,0.410714286,0.328784869,0.37676389805720745,0.6232361019427926,1.6045257846215175,2.6541750708638507
2364787,2023-06-02 00:00,4773,9943,pain,atk,1,2,0,3,23,50,-27,0,1,26.09688553,1.970750812,27.2681613,2.342346623,0.347919644,1099.217552,1052.784881,0.566426978,108,35,21,9,28,0.428571429,0,8,21,0.285714286,0,7,6,0.5,0.48377425,1.047903226,0.206578401,13.24193548,3.536379978,1.693548387,1.238999462,1.047451613,0.206929681,72.62870968,8.810628934,70.24193548,7.912570407,0.516129032,0.358848314,0.9304,0.201484094,12.92,4.043958457,1.3,1.118033989,0.9306,0.202533652,69.3356,8.16176774,65.1108,8.95054073,0.34,0.338230691,0.5038945902855159,0.4961054097144841,2.015696593348821,1.9845381052717346
2364846,2023-06-08 12:00,11164,9806,into-the-breach,apeks,1,2,0,3,19,10,9,0,1,26.01853344,1.979196462,28.34665953,1.555174066,0.209748558,1011.875712,1033.273465,0.469245034,122,40,15,5,24,0.458333333,0,10,38,0.605263158,3,11,1,0.0,0.384615385,1.070566038,0.204131063,13.71698113,4.025284982,1.754716981,1.43941367,1.070528302,0.203766478,74.23509434,8.460813918,71.13698113,8.444712443,0.490566038,0.329243931,1.074320988,0.188338664,14.33333333,4.474895681,2.0,1.405456738,1.075530864,0.188621581,75.11209877,7.419566843,70.51555556,7.859245715,0.5,0.36004115,0.6299205519864701,0.37007944801352993,2.7021151897315057,1.5874992637519387
2364847,2023-06-08 15:30,11811,11737,monte,eyeballers,0,2,0,3,12,50,-38,0,1,28.45209855,1.93257414,25.61479174,2.260643543,0.83048299,1012.996079,1015.535758,0.496345174,0,1,134,34,40,0.675,0,12,12,0.416666667,1,7,2,1.0,0.685714286,1.135,0.192272989,14.45121951,3.178250934,1.890243902,1.561785232,1.134463415,0.192049866,77.69634146,7.459082614,72.33,8.080936465,0.463414634,0.31987505,0.909333333,0.188537058,11.6,3.666060556,1.833333333,1.733653817,0.908933333,0.189350281,69.012,6.612554927,63.972,8.566129581,0.45,0.35,0.3314320538629303,0.6685679461370697,1.495732049443679,3.0172005729204274
2364848,2023-06-09 12:00,7718,12259,movistar-riders,ex-copenhagen-flames,0,2,0,3,28,47,-19,0,1,27.04573276,1.935141124,27.45991409,1.461362903,0.442482514,1017.315944,999.7512435,0.525256122,227,39,21,9,16,0.3125,0,13,8,0.25,1,9,0,0.0,0.0,1.045277778,0.189524055,14.63888889,4.423125955,1.305555556,1.075470038,1.044666667,0.189854915,71.905,7.871971905,69.88555556,7.077640239,0.458333333,0.320047739,1.048,0.216970044,13.35,4.028337126,1.55,1.283549765,1.0472,0.216574606,72.835,8.39172658,71.175,8.781698868,0.425,0.363145976,0.5086532440588152,0.4913467559411849,2.0352184128418034,1.9659719970494751
2364849,2023-06-09 15:00,4494,12000,mouz,500,2,0,1,3,11,46,-35,0,1,28.29608045,1.63481687,26.97340025,1.551497635,0.680197994,1028.889593,980.8691876,0.568670203,268,52,22,7,21,0.619047619,0,5,22,0.5,1,7,0,0.0,0.0,1.061,0.190837627,13.225,3.274809155,1.25,1.089724736,1.0609,0.190594307,72.781,7.054475104,70.451,7.530855131,0.5375,0.323795846,1.011818182,0.217968646,12.81818182,3.675921203,1.454545455,1.010277762,1.012090909,0.218031672,70.23136364,9.437404687,69.56,8.652207285,0.534090909,0.390188289,0.3852813271519485,0.6147186728480515,1.6267577632043402,2.5954992729412627
2364852,2023-06-04 15:00,7234,11164,endpoint,into-the-breach,1,3,0,5,53,15,38,0,1,25.84951214,3.07493889,26.5608626,2.029433327,0.415861597,782.3860857,1017.893131,0.204942086,0,1,118,38,21,0.428571429,0,7,24,0.458333333,0,6,2,0.0,0.417989418,1.031764706,0.178102261,13.66666667,3.676457516,1.31372549,0.89640231,1.031960784,0.17811232,72.42862745,6.754748227,69.89019608,8.010820499,0.450980392,0.36048581,1.066862745,0.201372644,13.68627451,3.893132194,1.705882353,1.48580364,1.067098039,0.200887956,73.96980392,8.250597005,70.99764706,8.227649842,0.490196078,0.335632211,0.6293349395007697,0.37066506049923037,2.6978461385246693,1.5889764706481966
2364886,2023-06-10 15:45,9806,4494,apeks,mouz,2,0,1,3,10,11,-1,0,1,28.42597592,1.55273647,28.40938691,1.630550877,0.502342909,1027.965915,1033.202891,0.492463958,17,6,269,53,39,0.615384615,4,2,22,0.636363636,1,1,2,0.0,0.258947368,1.075357143,0.186467452,14.28571429,4.409328392,1.976190476,1.38852603,1.076571429,0.186725052,75.20880952,7.353277437,70.47142857,7.763551155,0.511904762,0.36167756,1.071666667,0.192501288,13.28571429,3.209255323,1.30952381,1.101689076,1.07152381,0.192191774,73.22333333,7.181676309,70.84619048,7.559407243,0.535714286,0.334394569,0.4798198079164925,0.5201801920835075,1.922407067419432,2.0841113672044815
2364887,2023-06-10 19:00,12259,9806,ex-copenhagen-flames,apeks,1,2,0,3,47,10,37,0,1,27.87649697,1.472980664,28.42597592,1.55273647,0.422367425,995.1411238,1027.965915,0.452901378,22,11,17,7,10,0.4,3,0,40,0.625,5,0,3,0.333333333,0.462622472,1.07,0.20920803,13.6,3.979949748,1.52,1.299846145,1.06936,0.209063986,73.584,8.308725053,71.8088,8.550432186,0.48,0.36,1.078255814,0.185341871,14.23255814,4.374009971,1.953488372,1.388549325,1.079418605,0.18557713,75.34046512,7.361522831,70.56418605,7.696699453,0.511627907,0.357451771,0.5827315969308013,0.41726840306919866,2.396533253204197,1.7160529636867878
2364923,2023-06-07 11:00,10278,11176,9ine,mouz-nxt,1,2,0,3,21,61,-40,0,0,27.61680172,1.448491498,28.31665543,6.645756985,0.431310984,1035.085372,948.4734486,0.62212517,142,62,19,6,30,0.533333333,0,8,5,0.6,3,6,0,0.0,0.0,1.033030303,0.194531058,13.34848485,3.439927872,1.666666667,1.374368542,1.033090909,0.194738109,72.87151515,7.067353078,68.55454545,7.638162991,0.393939394,0.253985676,1.027,0.180723546,12.8,4.166533331,1.8,0.748331477,1.027,0.180732399,72.186,6.032167438,68.266,6.033115613,0.5,0.316227766,0.42477654290992695,0.575223457090073,1.73845181246077,2.354173417807183
2364924,2023-06-07 14:30,11164,11883,into-the-breach,9-pandas,1,2,0,3,19,58,-39,0,0,26.37741476,1.992184917,24.02805297,3.657956833,0.756022383,1016.326401,1054.651174,0.445068834,121,39,10,4,23,0.47826087,1,3,3,0.333333333,0,5,0,0.0,0.0,1.0786,0.205718351,13.84,4.061329831,1.72,1.470238076,1.07856,0.205204304,74.5324,8.53926825,71.5072,8.483929052,0.5,0.331662479,1.078333333,0.195056972,13.66666667,3.299831646,1.666666667,1.247219129,1.077666667,0.194444222,74.62666667,9.743090999,71.52,6.114354695,0.416666667,0.343592135,0.35130040555537145,0.6486995944446285,1.5415432151039248,2.846558494177109
2364928,2023-06-08 14:40,7532,10954,big,astralis-talent,0,2,0,3,18,49,-31,0,0,27.04096176,1.652652485,28.5954583,3.191611259,0.31075243,1060.944645,1004.980873,0.579848954,0,1,40,9,32,0.40625,0,10,12,0.583333333,0,10,0,0.0,0.0,1.065882353,0.186249637,13.91176471,3.736683391,1.544117647,1.31096982,1.065735294,0.186143494,72.34323529,7.566930849,71.01529412,7.262521129,0.610294118,0.351944057,1.040645161,0.185297241,13.64516129,3.914805537,1.548387097,1.042289963,1.040451613,0.183884753,72.62451613,7.503729326,70.01935484,7.817996582,0.483870968,0.323386091,0.5168640879191466,0.48313591208085344,2.06980666348393,1.9347408508976918
2364947,2023-06-10 13:25,12000,10278,500,9ine,2,0,1,3,46,21,25,0,1,26.8569331,1.554799702,27.48828177,1.44577295,0.410885246,986.5558897,1034.582323,0.431321284,23,9,145,63,24,0.458333333,0,1,31,0.516129032,0,3,4,0.75,0.55322204,0.9925,0.21976787,12.54166667,3.673998352,1.458333333,0.978057883,0.992625,0.219979983,69.5325,9.379949027,68.78375,8.917382516,0.520833333,0.394735319,1.031594203,0.192335932,13.31884058,3.407122776,1.724637681,1.402730856,1.031623188,0.19251449,72.91246377,6.96837835,68.5626087,7.570385408,0.398550725,0.249342761,0.5540060835011005,0.4459939164988995,2.2421780226781296,1.8050310723112144
2364948,2023-06-10 16:15,7532,10954,big,astralis-talent,2,0,1,3,18,49,-31,0,1,26.7340363,1.639560143,26.45812558,4.365896719,0.531433282,1050.585792,774.0411689,0.830885896,2,2,0,1,31,0.387096774,0,2,15,0.6,0,1,2,0.0,0.383703704,1.057761194,0.182117076,13.70149254,3.557690536,1.52238806,1.331122397,1.057522388,0.181962794,72.08567164,7.595887187,70.60149254,7.023952464,0.589552239,0.344740581,1.050512821,0.183791252,13.38461538,3.73215676,1.615384615,1.123533451,1.050461538,0.182768713,73.2974359,7.805661561,69.90615385,7.427189348,0.474358974,0.319228195,0.37343138657438035,0.6265686134256196,1.595991855610008,2.6778609353445026
2364950,2023-06-11 12:00,10960,7532,young-ninjas,big,0,2,0,3,85,18,67,0,1,24.74760069,4.619896388,26.89125503,1.635232507,0.278017791,852.757686,1054.501709,0.238425347,0,1,3,3,0,0.0,0,600,32,0.40625,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063768116,0.186097228,13.73913043,3.512512515,1.52173913,1.33632305,1.063623188,0.186084997,72.34811594,7.782476279,70.76,7.12930592,0.586956522,0.340039658,0.7187865746772194,0.2812134253227806,3.5560053466396346,1.3912316172814514
2364963,2023-06-09 12:15,8038,5378,party-astronauts,virtuspro,13,16,0,1,57,22,35,1,0,23.28522852,2.760024353,28.30655895,1.358204477,0.046255796,1081.482019,1046.016775,0.550862054,0,1,62,3,0,0.0,0,375,6,0.0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946666667,0.131233465,12.55555556,2.712567915,1.555555556,1.165343165,0.947333333,0.132026933,69.16666667,4.964612551,65.93777778,5.056440948,0.5,0.333333333,0.6036867783516636,0.3963132216483364,2.5232503538248885,1.6564854149117365
2364964,2023-06-09 13:50,11419,8135,ecstatic,forze,12,16,0,1,30,20,10,1,0,27.63140875,2.140147447,27.70724781,1.614130181,0.489622291,978.00978,998.6148889,0.470381581,83,19,139,58,19,0.578947368,0,10,36,0.583333333,2,10,4,0.5,0.540476458,1.03125,0.193173335,13.525,4.037248444,1.975,1.540900711,1.0316,0.192422036,72.0845,7.472484844,70.5795,8.19894199,0.45,0.4,1.071518987,0.213814593,13.17721519,3.906370952,1.658227848,1.291511488,1.071367089,0.21387126,73.19898734,8.318279946,70.92506329,8.665630332,0.569620253,0.370888236,0.5134907149247384,0.4865092850752616,2.055455004091647,1.9474510901243425
2364965,2023-06-09 15:10,4773,9996,pain,9z,7,16,1,1,23,29,-6,1,0,25.92992881,1.962068166,28.3285805,2.671922403,0.214152573,1093.553282,1047.952085,0.565251138,115,36,126,26,27,0.407407407,0,7,17,0.764705882,2,7,0,0.0,0.0,1.052333333,0.208888859,13.25,3.589916434,1.666666667,1.220200348,1.051933333,0.209288944,72.89266667,8.933772601,70.20466667,7.989954832,0.516666667,0.353160335,1.094594595,0.268636141,13.43243243,3.969754166,1.837837838,1.4239935,1.095135135,0.268112336,74.85891892,10.26006791,70.54324324,10.58177169,0.432432432,0.405405405,0.5872072053564079,0.41279279464359214,2.4225170362926707,1.702973478364538
2364968,2023-06-09 16:20,4869,5378,ence,virtuspro,17,19,0,1,4,22,-18,1,0,28.32804506,1.48756491,28.30655895,1.358204477,0.503074438,982.795648,1046.016775,0.410008542,86,27,62,4,26,0.538461538,4,5,7,0.142857143,1,0,0,0.0,0.0,1.090961538,0.226616073,13.88461538,3.959670956,1.711538462,1.485008916,1.090230769,0.226462989,74.46384615,9.037945681,71.11846154,8.616636722,0.509615385,0.385935235,0.968,0.139985714,13.4,3.611094017,1.5,1.118033989,0.969,0.14111343,69.444,4.7827674,66.86,5.537624039,0.55,0.35,0.4701590111671027,0.5298409888328973,1.8873551380907678,2.1269354607969486
2364969,2023-06-09 18:00,8135,9996,forze,9z,16,11,1,1,20,29,-9,1,0,27.70724781,1.614130181,28.3285805,2.671922403,0.417715845,998.6148889,1047.952085,0.429471502,139,59,126,27,37,0.594594595,3,0,18,0.722222222,0,0,0,0.0,0.0,1.07225,0.21257337,13.2125,3.89452741,1.6375,1.296569994,1.0721,0.212630172,73.1955,8.26618532,70.99375,8.632913525,0.56875,0.368644053,1.099473684,0.266734121,13.39473684,3.923877471,1.868421053,1.417392948,1.1,0.266210838,75.04157895,10.18495214,70.70052632,10.48534766,0.434210526,0.400181745,0.494868497190059,0.505131502809941,1.9796785881669066,2.020734770839879
2364970,2023-06-09 19:20,11419,4773,ecstatic,pain,2,0,1,3,30,23,7,1,1,27.63140875,2.140147447,25.92992881,1.962068166,0.717730044,978.00978,1093.553282,0.339589996,83,20,115,37,20,0.55,0,0,27,0.407407407,1,0,0,0.0,0.0,1.027804878,0.192043087,13.48780488,3.994642456,1.975609756,1.521998123,1.02804878,0.191383404,71.8804878,7.492727515,70.49560976,8.115699344,0.451219512,0.395167116,1.050344828,0.210720975,13.24137931,3.563755985,1.672413793,1.2231662,1.049931034,0.211076376,73.00206897,8.843196247,70.08068966,8.156158634,0.517241379,0.346976065,0.45170553034269667,0.5482944696573033,1.8238341466235748,2.2138267499505244
