,rank,opp_rank,rank_diff,map_playcount,opp_map_playcount,map_winrate,opp_map_winrate,all_maps_winrate,all_maps_playcount,opp_all_maps_winrate,opp_all_maps_playcount,h2h_maps,h2h_wr,opp_h2h_wr,lan,format,win
564,4,22,18,7.0,2.0,0.5714285714285714,0.0,0.6153846153846154,52.0,0.2,10.0,0.0,0.0,0.0,True,1,0
565,20,29,9,13.0,7.0,0.6153846153846154,0.7142857142857143,0.55,80.0,0.6578947368421053,38.0,0.0,0.0,0.0,True,1,1
566,30,23,-7,7.0,1.0,0.5714285714285714,1.0,0.5609756097560976,41.0,0.5,58.0,0.0,0.0,0.0,True,3,1
567,30,23,-7,4.0,8.0,0.5,0.75,0.5714285714285714,42.0,0.4915254237288136,59.0,1.0,1.0,0.0,True,3,1
568,1,3,2,8.0,9.0,0.875,0.4444444444444444,0.7777777777777778,45.0,0.5507246376811594,69.0,4.0,1.0,0.0,True,3,1
569,1,3,2,6.0,13.0,0.6666666666666666,0.6923076923076923,0.782608695652174,46.0,0.5428571428571428,70.0,5.0,1.0,0.0,True,3,1
570,29,30,1,7.0,4.0,0.7142857142857143,0.75,0.6410256410256411,39.0,0.5813953488372093,43.0,0.0,0.0,0.0,True,3,1
571,29,30,1,3.0,6.0,0.0,0.6666666666666666,0.65,40.0,0.5681818181818182,44.0,1.0,1.0,0.0,True,3,0
572,29,30,1,10.0,8.0,0.9,0.5,0.6341463414634146,41.0,0.5777777777777777,45.0,2.0,0.5,0.5,True,3,1
573,5,1,-4,2.0,8.0,0.5,0.875,0.6,35.0,0.7777777777777778,45.0,3.0,0.0,1.0,True,3,1
574,5,1,-4,13.0,3.0,0.7692307692307693,0.6666666666666666,0.6111111111111112,36.0,0.7608695652173914,46.0,4.0,0.25,0.75,True,3,0
575,5,1,-4,4.0,8.0,0.5,1.0,0.5945945945945946,37.0,0.7659574468085106,47.0,5.0,0.2,0.8,True,3,0
576,22,29,7,3.0,8.0,0.3333333333333333,0.75,0.2727272727272727,11.0,0.6428571428571429,42.0,0.0,0.0,0.0,True,3,1
577,22,29,7,1.0,2.0,1.0,1.0,0.3333333333333333,12.0,0.627906976744186,43.0,1.0,1.0,0.0,True,3,1
578,20,4,-16,10.0,11.0,0.5,0.8181818181818182,0.5555555555555556,81.0,0.6181818181818182,55.0,3.0,1.0,0.0,True,3,0
579,20,4,-16,18.0,10.0,0.5,0.4,0.5487804878048781,82.0,0.625,56.0,4.0,0.75,0.25,True,3,0
580,22,4,-18,2.0,11.0,0.0,0.45454545454545453,0.38461538461538464,13.0,0.631578947368421,57.0,1.0,1.0,0.0,True,3,1
581,22,4,-18,1.0,8.0,0.0,0.625,0.42857142857142855,14.0,0.6206896551724138,58.0,2.0,1.0,0.0,True,3,0
582,22,4,-18,3.0,8.0,0.3333333333333333,0.5,0.4,15.0,0.6271186440677966,59.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
583,2,1,-1,3.0,10.0,0.3333333333333333,0.7,0.6875,48.0,0.7708333333333334,48.0,2.0,0.0,1.0,True,3,1
584,2,1,-1,10.0,7.0,0.8,0.7142857142857143,0.6938775510204082,49.0,0.7551020408163265,49.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
585,2,1,-1,13.0,4.0,0.6153846153846154,0.75,0.68,50.0,0.76,50.0,4.0,0.25,0.75,True,3,1
586,10,23,13,1.0,9.0,1.0,0.6666666666666666,0.6666666666666666,9.0,0.6136363636363636,44.0,2.0,1.0,0.0,True,3,1
587,10,23,13,2.0,3.0,1.0,0.6666666666666666,0.7,10.0,0.6,45.0,3.0,1.0,0.0,True,3,1
588,13,22,9,3.0,5.0,0.3333333333333333,0.2,0.43333333333333335,30.0,0.2727272727272727,22.0,0.0,0.0,0.0,True,3,1
589,13,22,9,3.0,4.0,0.6666666666666666,0.25,0.45161290322580644,31.0,0.2608695652173913,23.0,1.0,1.0,0.0,True,3,0
590,13,22,9,4.0,5.0,0.25,0.4,0.4375,32.0,0.2916666666666667,24.0,2.0,0.5,0.5,True,3,0
591,4,9,5,5.0,4.0,0.4,0.25,0.5925925925925926,27.0,0.5652173913043478,23.0,0.0,0.0,0.0,True,3,0
592,4,9,5,3.0,2.0,0.6666666666666666,1.0,0.5714285714285714,28.0,0.5833333333333334,24.0,1.0,0.0,1.0,True,3,1
593,4,9,5,2.0,0.0,0.5,0.0,0.5862068965517241,29.0,0.56,25.0,2.0,0.5,0.5,True,3,0
594,2,22,20,6.0,6.0,0.5,0.16666666666666666,0.7804878048780488,41.0,0.32,25.0,0.0,0.0,0.0,True,3,1
595,2,22,20,8.0,3.0,0.75,0.3333333333333333,0.7857142857142857,42.0,0.3076923076923077,26.0,1.0,1.0,0.0,True,3,1
596,3,9,6,8.0,5.0,0.5,0.8,0.5111111111111111,45.0,0.5769230769230769,26.0,2.0,1.0,0.0,True,3,1
597,3,9,6,10.0,3.0,0.7,0.6666666666666666,0.5217391304347826,46.0,0.5555555555555556,27.0,3.0,1.0,0.0,True,3,0
598,3,9,6,4.0,5.0,0.5,0.4,0.5106382978723404,47.0,0.5714285714285714,28.0,4.0,0.75,0.25,True,3,0
599,20,13,-7,0.0,7.0,0.0,0.8571428571428571,0.2962962962962963,27.0,0.4482758620689655,29.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
600,20,13,-7,6.0,4.0,0.5,0.0,0.2857142857142857,28.0,0.4666666666666667,30.0,4.0,0.5,0.5,True,3,1
601,20,13,-7,5.0,4.0,0.4,0.5,0.3103448275862069,29.0,0.45161290322580644,31.0,5.0,0.6,0.4,True,3,0
602,3,4,1,6.0,3.0,0.5,0.3333333333333333,0.5454545454545454,44.0,0.59375,32.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
603,3,4,1,10.0,4.0,0.7,0.75,0.5555555555555556,45.0,0.5757575757575758,33.0,4.0,0.75,0.25,True,3,1
604,2,13,11,4.0,8.0,1.0,0.875,0.8,35.0,0.5,30.0,0.0,0.0,0.0,True,3,0
605,2,13,11,5.0,4.0,0.8,0.0,0.7777777777777778,36.0,0.5161290322580645,31.0,1.0,0.0,1.0,True,3,0
606,1,30,29,9.0,4.0,0.6666666666666666,0.5,0.725,40.0,0.42105263157894735,19.0,4.0,1.0,0.0,True,3,1
607,1,30,29,12.0,3.0,0.6666666666666666,0.3333333333333333,0.7317073170731707,41.0,0.4,20.0,5.0,1.0,0.0,True,3,0
608,1,30,29,4.0,2.0,1.0,0.5,0.7142857142857143,42.0,0.42857142857142855,21.0,6.0,0.8333333333333334,0.16666666666666666,True,3,1
609,7,3,-4,5.0,7.0,0.6,0.5714285714285714,0.5862068965517241,29.0,0.5652173913043478,46.0,5.0,0.4,0.6,True,3,0
610,7,3,-4,6.0,5.0,0.5,0.4,0.5666666666666667,30.0,0.574468085106383,47.0,6.0,0.3333333333333333,0.6666666666666666,True,3,0
611,18,20,2,7.0,4.0,0.7142857142857143,0.25,0.5531914893617021,47.0,0.3,30.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
612,18,20,2,12.0,7.0,0.5,0.5714285714285714,0.5625,48.0,0.2903225806451613,31.0,4.0,0.5,0.5,True,3,1
613,7,18,11,6.0,13.0,0.5,0.5384615384615384,0.5483870967741935,31.0,0.5714285714285714,49.0,1.0,0.0,1.0,True,3,0
614,7,18,11,6.0,5.0,0.6666666666666666,0.2,0.53125,32.0,0.58,50.0,2.0,0.0,1.0,True,3,0
615,30,4,-26,4.0,14.0,0.5,0.7142857142857143,0.45,20.0,0.5675675675675675,37.0,0.0,0.0,0.0,True,3,1
616,30,4,-26,5.0,6.0,0.4,0.6666666666666666,0.47619047619047616,21.0,0.5526315789473685,38.0,1.0,1.0,0.0,True,3,1
617,21,8,-13,5.0,3.0,0.6,0.3333333333333333,0.4634146341463415,41.0,0.53125,32.0,3.0,0.6666666666666666,0.3333333333333333,True,1,0
618,14,30,16,3.0,2.0,0.6666666666666666,0.0,0.5,22.0,0.14285714285714285,7.0,0.0,0.0,0.0,True,1,1
619,17,19,2,2.0,7.0,0.5,0.14285714285714285,0.5294117647058824,17.0,0.28125,32.0,0.0,0.0,0.0,True,1,1
620,12,7,-5,10.0,7.0,0.7,0.42857142857142855,0.5714285714285714,49.0,0.5151515151515151,33.0,3.0,1.0,0.0,True,1,1
621,11,16,5,8.0,2.0,0.5,0.0,0.5909090909090909,44.0,0.5,18.0,0.0,0.0,0.0,True,1,1
622,24,18,-6,2.0,1.0,0.0,0.0,0.3333333333333333,15.0,0.2222222222222222,9.0,0.0,0.0,0.0,True,1,0
623,9,25,16,10.0,6.0,0.6,0.5,0.6140350877192983,57.0,0.4883720930232558,43.0,0.0,0.0,0.0,True,1,1
624,8,14,6,5.0,4.0,0.6,0.75,0.5454545454545454,33.0,0.5217391304347826,23.0,1.0,1.0,0.0,True,3,0
625,17,20,3,4.0,10.0,0.75,0.4,0.5555555555555556,18.0,0.5416666666666666,48.0,0.0,0.0,0.0,True,3,1
626,8,14,6,4.0,3.0,0.75,1.0,0.5294117647058824,34.0,0.5416666666666666,24.0,2.0,0.5,0.5,True,3,0
627,17,20,3,3.0,14.0,0.3333333333333333,0.7857142857142857,0.5789473684210527,19.0,0.5306122448979592,49.0,1.0,1.0,0.0,True,3,1
628,21,30,9,8.0,1.0,0.25,0.0,0.4523809523809524,42.0,0.125,8.0,0.0,0.0,0.0,True,3,0
629,12,9,-3,14.0,7.0,0.5714285714285714,0.7142857142857143,0.58,50.0,0.6206896551724138,58.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
630,21,30,9,6.0,0.0,0.5,0.0,0.4418604651162791,43.0,0.2222222222222222,9.0,1.0,0.0,1.0,True,3,0
631,12,9,-3,1.0,10.0,1.0,0.6,0.5882352941176471,51.0,0.6101694915254238,59.0,4.0,0.75,0.25,True,3,0
632,12,9,-3,11.0,13.0,0.7272727272727273,0.6153846153846154,0.5769230769230769,52.0,0.6166666666666667,60.0,5.0,0.6,0.4,True,3,1
633,16,24,8,4.0,4.0,0.75,0.25,0.5294117647058824,17.0,0.21428571428571427,14.0,0.0,0.0,0.0,True,3,1
634,7,25,18,1.0,5.0,1.0,0.8,0.5,34.0,0.4878048780487805,41.0,0.0,0.0,0.0,True,3,1
635,16,24,8,1.0,5.0,0.0,0.2,0.5555555555555556,18.0,0.2,15.0,1.0,1.0,0.0,True,3,0
636,16,24,8,3.0,1.0,0.0,1.0,0.5263157894736842,19.0,0.25,16.0,2.0,0.5,0.5,True,3,1
637,7,25,18,4.0,6.0,0.75,0.3333333333333333,0.5142857142857142,35.0,0.47619047619047616,42.0,1.0,1.0,0.0,True,3,0
638,7,25,18,7.0,6.0,0.42857142857142855,0.6666666666666666,0.5,36.0,0.4883720930232558,43.0,2.0,0.5,0.5,True,3,1
639,11,18,7,8.0,1.0,0.75,0.0,0.6,45.0,0.3,10.0,1.0,1.0,0.0,True,3,1
640,11,18,7,6.0,0.0,0.5,0.0,0.6086956521739131,46.0,0.2727272727272727,11.0,2.0,1.0,0.0,True,3,0
641,11,18,7,7.0,2.0,0.7142857142857143,0.5,0.5957446808510638,47.0,0.3333333333333333,12.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
642,20,7,-13,11.0,8.0,0.36363636363636365,0.375,0.5,48.0,0.5135135135135135,37.0,1.0,0.0,1.0,True,3,0
643,30,18,-12,2.0,4.0,0.5,0.25,0.3,10.0,0.3076923076923077,13.0,0.0,0.0,0.0,True,3,1
644,20,7,-13,14.0,2.0,0.7142857142857143,1.0,0.4897959183673469,49.0,0.5263157894736842,38.0,2.0,0.0,1.0,True,3,1
645,30,18,-12,1.0,1.0,0.0,1.0,0.36363636363636365,11.0,0.2857142857142857,14.0,1.0,1.0,0.0,True,3,1
646,20,7,-13,3.0,8.0,0.3333333333333333,0.5,0.5,50.0,0.5128205128205128,39.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
647,8,16,8,5.0,4.0,0.2,0.75,0.5142857142857142,35.0,0.5882352941176471,17.0,0.0,0.0,0.0,True,3,0
648,8,16,8,4.0,1.0,0.5,0.0,0.5,36.0,0.6111111111111112,18.0,1.0,0.0,1.0,True,3,1
649,8,16,8,6.0,4.0,0.5,0.25,0.5135135135135135,37.0,0.5789473684210527,19.0,2.0,0.5,0.5,True,3,1
650,6,11,5,6.0,8.0,0.6666666666666666,0.75,0.6666666666666666,21.0,0.5869565217391305,46.0,2.0,1.0,0.0,True,3,0
651,10,17,7,2.0,4.0,0.5,0.5,0.47619047619047616,21.0,0.6,20.0,0.0,0.0,0.0,True,3,1
652,6,11,5,7.0,6.0,0.8571428571428571,0.3333333333333333,0.6363636363636364,22.0,0.5957446808510638,47.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
653,10,17,7,2.0,1.0,0.5,1.0,0.5,22.0,0.5714285714285714,21.0,1.0,1.0,0.0,True,3,0
654,10,17,7,6.0,5.0,0.5,0.8,0.4782608695652174,23.0,0.5909090909090909,22.0,2.0,0.5,0.5,True,3,0
655,5,20,15,4.0,14.0,0.5,0.7142857142857143,0.6129032258064516,31.0,0.5208333333333334,48.0,0.0,0.0,0.0,True,3,0
656,4,12,8,7.0,11.0,0.42857142857142855,0.8181818181818182,0.5384615384615384,39.0,0.6,50.0,0.0,0.0,0.0,True,3,0
657,5,20,15,6.0,4.0,1.0,0.5,0.59375,32.0,0.5306122448979592,49.0,1.0,0.0,1.0,True,3,1
658,4,12,8,15.0,5.0,0.6666666666666666,0.4,0.525,40.0,0.6078431372549019,51.0,1.0,0.0,1.0,True,3,1
659,5,20,15,7.0,4.0,0.2857142857142857,0.75,0.6060606060606061,33.0,0.52,50.0,2.0,0.5,0.5,True,3,1
660,4,12,8,5.0,3.0,0.2,0.0,0.5365853658536586,41.0,0.5961538461538461,52.0,2.0,0.5,0.5,True,3,1
661,1,30,29,9.0,2.0,0.6666666666666666,0.5,0.75,36.0,0.4166666666666667,12.0,0.0,0.0,0.0,True,3,0
662,15,14,-1,2.0,3.0,0.5,0.6666666666666666,0.5,22.0,0.56,25.0,0.0,0.0,0.0,True,3,0
663,1,30,29,5.0,2.0,0.8,0.5,0.7297297297297297,37.0,0.46153846153846156,13.0,1.0,0.0,1.0,True,3,1
664,15,14,-1,3.0,4.0,1.0,0.25,0.4782608695652174,23.0,0.5769230769230769,26.0,1.0,0.0,1.0,True,3,0
665,1,30,29,11.0,3.0,0.7272727272727273,0.6666666666666666,0.7368421052631579,38.0,0.42857142857142855,14.0,2.0,0.5,0.5,True,3,1
666,10,20,10,3.0,14.0,0.6666666666666666,0.7142857142857143,0.4090909090909091,22.0,0.5,48.0,0.0,0.0,0.0,True,3,0
667,10,20,10,6.0,10.0,0.3333333333333333,0.4,0.391304347826087,23.0,0.5102040816326531,49.0,1.0,0.0,1.0,True,3,1
668,10,20,10,2.0,8.0,0.0,0.375,0.4166666666666667,24.0,0.5,50.0,2.0,0.5,0.5,True,3,1
669,17,5,-12,4.0,5.0,0.5,0.4,0.6086956521739131,23.0,0.65625,32.0,0.0,0.0,0.0,True,3,0
670,3,8,5,11.0,9.0,0.7272727272727273,0.8888888888888888,0.5833333333333334,48.0,0.5263157894736842,38.0,0.0,0.0,0.0,True,3,0
671,17,5,-12,3.0,7.0,0.3333333333333333,1.0,0.5833333333333334,24.0,0.6666666666666666,33.0,1.0,0.0,1.0,True,3,0
672,3,8,5,8.0,6.0,0.625,0.16666666666666666,0.5714285714285714,49.0,0.5384615384615384,39.0,1.0,0.0,1.0,True,3,1
673,3,8,5,7.0,7.0,0.5714285714285714,0.5714285714285714,0.58,50.0,0.525,40.0,2.0,0.5,0.5,True,3,1
674,6,30,24,7.0,3.0,0.5714285714285714,0.6666666666666666,0.6086956521739131,23.0,0.4,15.0,1.0,0.0,1.0,True,3,0
675,6,30,24,4.0,4.0,0.5,0.5,0.5833333333333334,24.0,0.4375,16.0,2.0,0.0,1.0,True,3,1
676,11,1,-10,8.0,10.0,0.75,0.6,0.6190476190476191,42.0,0.7435897435897436,39.0,0.0,0.0,0.0,True,3,0
677,11,1,-10,6.0,6.0,0.5,0.8333333333333334,0.6046511627906976,43.0,0.75,40.0,1.0,0.0,1.0,True,3,0
678,6,30,24,8.0,3.0,0.75,0.3333333333333333,0.6,25.0,0.4117647058823529,17.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
679,12,8,-4,7.0,6.0,0.7142857142857143,0.16666666666666666,0.5625,48.0,0.5121951219512195,41.0,0.0,0.0,0.0,True,3,1
680,14,2,-12,4.0,5.0,1.0,0.6,0.5925925925925926,27.0,0.7647058823529411,34.0,0.0,0.0,0.0,True,3,0
681,14,2,-12,6.0,5.0,0.16666666666666666,0.8,0.5714285714285714,28.0,0.7714285714285715,35.0,1.0,0.0,1.0,True,3,0
682,12,8,-4,11.0,5.0,0.8181818181818182,0.6,0.5714285714285714,49.0,0.5,42.0,1.0,1.0,0.0,True,3,1
683,4,3,-1,16.0,9.0,0.6875,0.5555555555555556,0.5476190476190477,42.0,0.5882352941176471,51.0,5.0,0.2,0.8,True,3,1
684,4,3,-1,8.0,6.0,0.375,0.5,0.5581395348837209,43.0,0.5769230769230769,52.0,6.0,0.3333333333333333,0.6666666666666666,True,3,1
685,13,11,-2,3.0,10.0,0.3333333333333333,0.6,0.44,25.0,0.5909090909090909,44.0,0.0,0.0,0.0,True,3,1
686,15,6,-9,5.0,0.0,0.4,0.0,0.56,25.0,0.6153846153846154,26.0,1.0,0.0,1.0,True,3,1
687,13,11,-2,7.0,7.0,0.42857142857142855,0.7142857142857143,0.46153846153846156,26.0,0.5777777777777777,45.0,1.0,1.0,0.0,True,3,1
688,15,6,-9,3.0,5.0,0.6666666666666666,0.6,0.5769230769230769,26.0,0.5925925925925926,27.0,2.0,0.5,0.5,True,3,0
689,15,6,-9,6.0,3.0,0.8333333333333334,0.6666666666666666,0.5555555555555556,27.0,0.6071428571428571,28.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
690,3,16,13,12.0,6.0,0.6666666666666666,0.5,0.5660377358490566,53.0,0.48148148148148145,27.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
691,12,10,-2,4.0,11.0,0.75,0.8181818181818182,0.5517241379310345,29.0,0.5625,48.0,2.0,1.0,0.0,True,3,0
692,3,16,13,9.0,4.0,0.6666666666666666,0.75,0.5555555555555556,54.0,0.5,28.0,4.0,0.5,0.5,True,3,0
693,12,10,-2,5.0,4.0,0.8,0.0,0.5333333333333333,30.0,0.5714285714285714,49.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
694,13,6,-7,4.0,6.0,0.75,0.6666666666666666,0.4583333333333333,24.0,0.6206896551724138,29.0,0.0,0.0,0.0,True,3,0
695,2,4,2,6.0,17.0,0.6666666666666666,0.7058823529411765,0.7777777777777778,36.0,0.5681818181818182,44.0,4.0,0.75,0.25,True,3,1
696,13,6,-7,7.0,4.0,0.42857142857142855,0.75,0.44,25.0,0.6333333333333333,30.0,1.0,0.0,1.0,True,3,1
697,2,4,2,7.0,3.0,0.7142857142857143,0.3333333333333333,0.7837837837837838,37.0,0.5555555555555556,45.0,5.0,0.8,0.2,True,3,0
698,2,4,2,6.0,7.0,0.8333333333333334,0.5714285714285714,0.7631578947368421,38.0,0.5652173913043478,46.0,6.0,0.6666666666666666,0.3333333333333333,True,3,0
699,13,6,-7,2.0,8.0,0.0,0.5,0.46153846153846156,26.0,0.6129032258064516,31.0,2.0,0.5,0.5,True,3,1
700,5,1,-4,8.0,5.0,1.0,1.0,0.6764705882352942,34.0,0.7560975609756098,41.0,0.0,0.0,0.0,True,3,1
701,10,16,6,12.0,4.0,0.8333333333333334,0.5,0.5957446808510638,47.0,0.5172413793103449,29.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
702,5,1,-4,6.0,7.0,0.5,0.8571428571428571,0.6857142857142857,35.0,0.7380952380952381,42.0,1.0,1.0,0.0,True,3,0
703,10,16,6,5.0,3.0,0.2,0.3333333333333333,0.6041666666666666,48.0,0.5,30.0,4.0,0.5,0.5,True,3,0
704,5,1,-4,7.0,11.0,0.42857142857142855,0.6363636363636364,0.6666666666666666,36.0,0.7441860465116279,43.0,2.0,0.5,0.5,True,3,1
705,10,16,6,12.0,5.0,0.5833333333333334,0.8,0.5918367346938775,49.0,0.5161290322580645,31.0,5.0,0.4,0.6,True,3,1
706,2,13,11,7.0,3.0,0.7142857142857143,0.3333333333333333,0.7435897435897436,39.0,0.4583333333333333,24.0,2.0,1.0,0.0,True,3,1
707,2,13,11,7.0,4.0,0.7142857142857143,0.5,0.75,40.0,0.44,25.0,3.0,1.0,0.0,True,3,1
708,1,10,9,4.0,13.0,0.75,0.8461538461538461,0.7272727272727273,44.0,0.6,50.0,0.0,0.0,0.0,True,3,0
709,1,10,9,12.0,5.0,0.75,0.4,0.7111111111111111,45.0,0.6078431372549019,51.0,1.0,0.0,1.0,True,3,0
710,5,2,-3,8.0,8.0,0.5,0.75,0.6756756756756757,37.0,0.7560975609756098,41.0,1.0,0.0,1.0,True,3,1
711,5,2,-3,9.0,4.0,1.0,1.0,0.6842105263157895,38.0,0.7380952380952381,42.0,2.0,0.5,0.5,True,3,0
712,5,2,-3,5.0,8.0,0.4,0.625,0.6666666666666666,39.0,0.7441860465116279,43.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
713,4,10,6,9.0,14.0,0.4444444444444444,0.8571428571428571,0.574468085106383,47.0,0.6153846153846154,52.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
714,4,10,6,18.0,6.0,0.6666666666666666,0.5,0.5833333333333334,48.0,0.6037735849056604,53.0,4.0,0.75,0.25,True,3,1
715,5,4,-1,10.0,6.0,0.9,0.3333333333333333,0.675,40.0,0.5833333333333334,48.0,0.0,0.0,0.0,True,5,0
716,5,4,-1,9.0,8.0,0.5555555555555556,0.625,0.6585365853658537,41.0,0.5918367346938775,49.0,1.0,0.0,1.0,True,5,0
717,5,4,-1,5.0,2.0,1.0,1.0,0.6428571428571429,42.0,0.6,50.0,2.0,0.0,1.0,True,5,1
718,5,4,-1,3.0,10.0,0.6666666666666666,0.5,0.6511627906976745,43.0,0.5882352941176471,51.0,3.0,0.3333333333333333,0.6666666666666666,True,5,0
719,7,14,7,3.0,3.0,0.3333333333333333,0.6666666666666666,0.4230769230769231,26.0,0.4666666666666667,15.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
720,15,8,-7,8.0,5.0,0.75,0.4,0.5625,48.0,0.5,18.0,0.0,0.0,0.0,True,3,0
721,7,14,7,4.0,1.0,0.5,1.0,0.4444444444444444,27.0,0.4375,16.0,4.0,0.5,0.5,True,3,1
722,15,8,-7,7.0,4.0,0.42857142857142855,0.5,0.5510204081632653,49.0,0.5263157894736842,19.0,1.0,0.0,1.0,True,3,0
723,12,4,-8,3.0,2.0,0.6666666666666666,0.5,0.375,24.0,0.6764705882352942,34.0,0.0,0.0,0.0,True,3,0
724,9,19,10,3.0,0.0,0.6666666666666666,0.0,0.5416666666666666,24.0,0.35714285714285715,14.0,0.0,0.0,0.0,True,3,0
725,12,4,-8,1.0,4.0,0.0,1.0,0.36,25.0,0.6857142857142857,35.0,1.0,0.0,1.0,True,3,0
726,9,19,10,5.0,2.0,0.6,0.0,0.52,25.0,0.4,15.0,1.0,0.0,1.0,True,3,1
727,9,19,10,5.0,3.0,0.4,0.6666666666666666,0.5384615384615384,26.0,0.375,16.0,2.0,0.5,0.5,True,3,1
728,18,3,-15,14.0,3.0,0.7142857142857143,0.6666666666666666,0.5348837209302325,43.0,0.5952380952380952,42.0,0.0,0.0,0.0,True,3,1
729,18,3,-15,10.0,9.0,0.4,0.6666666666666666,0.5454545454545454,44.0,0.5813953488372093,43.0,1.0,1.0,0.0,True,3,0
730,18,3,-15,5.0,6.0,0.4,0.5,0.5333333333333333,45.0,0.5909090909090909,44.0,2.0,0.5,0.5,True,3,0
731,5,16,11,10.0,4.0,0.6,1.0,0.5142857142857142,35.0,0.6896551724137931,29.0,0.0,0.0,0.0,True,3,1
732,5,16,11,6.0,6.0,0.5,0.6666666666666666,0.5277777777777778,36.0,0.6666666666666666,30.0,1.0,1.0,0.0,True,3,0
733,5,16,11,5.0,7.0,0.6,0.5714285714285714,0.5135135135135135,37.0,0.6774193548387096,31.0,2.0,0.5,0.5,True,3,0
734,2,9,7,9.0,6.0,0.6666666666666666,0.6666666666666666,0.7,40.0,0.5555555555555556,27.0,2.0,0.5,0.5,True,3,1
735,2,9,7,3.0,4.0,1.0,0.5,0.7073170731707317,41.0,0.5357142857142857,28.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
736,8,1,-7,4.0,11.0,1.0,0.6363636363636364,0.5,18.0,0.7,40.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
737,8,1,-7,1.0,2.0,0.0,0.5,0.47368421052631576,19.0,0.7073170731707317,41.0,4.0,0.5,0.5,True,3,1
738,8,1,-7,4.0,7.0,0.5,1.0,0.5,20.0,0.6904761904761905,42.0,5.0,0.6,0.4,True,3,0
739,7,4,-3,8.0,3.0,0.5,0.6666666666666666,0.4642857142857143,28.0,0.6944444444444444,36.0,0.0,0.0,0.0,True,3,0
740,7,4,-3,5.0,5.0,0.6,1.0,0.4482758620689655,29.0,0.7027027027027027,37.0,1.0,0.0,1.0,True,3,0
741,3,16,13,8.0,5.0,0.625,0.8,0.6,45.0,0.6875,32.0,0.0,0.0,0.0,True,3,0
742,3,16,13,14.0,7.0,0.5714285714285714,0.7142857142857143,0.5869565217391305,46.0,0.696969696969697,33.0,1.0,0.0,1.0,True,3,1
743,3,16,13,4.0,6.0,0.5,0.5,0.5957446808510638,47.0,0.6764705882352942,34.0,2.0,0.5,0.5,True,3,1
744,1,4,3,6.0,10.0,0.8333333333333334,0.8,0.725,40.0,0.7105263157894737,38.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
745,1,4,3,8.0,6.0,1.0,0.5,0.7073170731707317,41.0,0.717948717948718,39.0,4.0,0.25,0.75,True,3,0
746,2,3,1,9.0,15.0,0.7777777777777778,0.6,0.6842105263157895,38.0,0.6041666666666666,48.0,6.0,0.5,0.5,True,3,1
747,2,3,1,7.0,2.0,0.8571428571428571,0.5,0.6923076923076923,39.0,0.5918367346938775,49.0,7.0,0.5714285714285714,0.42857142857142855,True,3,0
748,2,3,1,9.0,9.0,0.6666666666666666,0.5555555555555556,0.675,40.0,0.6,50.0,8.0,0.5,0.5,True,3,1
749,4,2,-2,6.0,8.0,1.0,0.75,0.725,40.0,0.6829268292682927,41.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
750,4,2,-2,9.0,10.0,0.5555555555555556,0.7,0.7317073170731707,41.0,0.6666666666666666,42.0,4.0,0.75,0.25,True,3,0
751,4,2,-2,11.0,3.0,0.8181818181818182,1.0,0.7142857142857143,42.0,0.6744186046511628,43.0,5.0,0.6,0.4,True,3,0
752,29,12,-17,8.0,6.0,0.5,0.8333333333333334,0.5283018867924528,53.0,0.6571428571428571,35.0,4.0,0.0,1.0,True,3,1
753,29,12,-17,11.0,8.0,0.36363636363636365,0.625,0.5370370370370371,54.0,0.6388888888888888,36.0,5.0,0.2,0.8,True,3,0
754,29,12,-17,9.0,8.0,0.6666666666666666,0.625,0.5272727272727272,55.0,0.6486486486486487,37.0,6.0,0.16666666666666666,0.8333333333333334,True,3,0
755,27,30,3,6.0,6.0,0.16666666666666666,0.6666666666666666,0.65625,32.0,0.6666666666666666,27.0,0.0,0.0,0.0,True,3,0
756,27,30,3,7.0,2.0,1.0,1.0,0.6363636363636364,33.0,0.6785714285714286,28.0,1.0,0.0,1.0,True,3,0
757,12,27,15,9.0,3.0,0.6666666666666666,1.0,0.6578947368421053,38.0,0.6388888888888888,36.0,2.0,0.0,1.0,True,3,1
