match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
2358347,2022/09/04 04:00,4773,10851,pain,wings-up,2,0,1,3,33,67,1,1,27.89793202,3.069403601,27.89038001,6.291276203,0.500729929,1056.281141,1094.551898,0.445145633,18,6,22,10,12,0.583333333,0,2,9,0.333333333,2,1,0,0,0,1.059565217,0.221859302,12.60869565,4.157122023,1.956521739,1.706210163,1.058782609,0.222715056,73.68347826,9.236349085,69.94782609,8.355538104,0.326086957,0.349182139,1.015555556,0.17755194,13.44444444,2.06080411,2.055555556,1.268079135,1.014,0.176152712,70.69777778,7.602776946,68.42222222,7.166802755,0.472222222,0.262055031,0,0,0,2,0.5,0.468085106,3,0.666666667,0.571428571,6,0.666666667,0.525316456,1,0,0.384615385,4,0.5,0.466666667,7,0.857142857,0.548543689,2,0,0.457627119,8,0.5,0.533936652,3,0,0.4,1,1,0.592592593,0,0,0,3,0.666666667,0.493150685,1,1,0.558823529,2,-2,-3,-4,-4,3,0.25,-2,1,0.044009661,0.044307362,-0.83574879,2.096317913,-0.099033817,0.438131028,0.044782609,0.046562344,2.98570048,1.633572139,1.52560387,1.188735349,-0.146135265,0.087127108,-2,0,-0.457627119,-6,0,-0.065851545,0,0.666666667,0.171428571,5,-0.333333333,-0.067276137,1,0,0.384615385,1,-0.166666667,-0.026484018,6,-0.142857143,-0.01027984
2358348,2022/09/04 07:20,9455,4773,imperial,pain,1,2,0,3,29,33,1,1,27.05176099,1.710705037,27.89793202,3.069403601,0.393049759,1069.485809,1056.281141,0.5189939,2,4,18,7,13,0.461538462,3,0,13,0.615384615,1,0,1,0,0.238095238,1.015185185,0.18637617,13.55555556,4.524282905,1.222222222,0.955813919,1.015111111,0.184886218,71.11037037,7.55525889,67.73407407,7.908211981,0.537037037,0.2696337,1.076,0.221612274,12.96,4.247163759,2,1.697056275,1.0752,0.222351793,74.404,9.201246872,70.552,8.302265715,0.38,0.381575681,5,0.4,0.5,5,0.4,0.456896552,5,0.2,0.463576159,5,0.6,0.540740741,2,0,0.407407407,1,0,0.428571429,4,0.5,0.495495495,0,0,0,3,0.666666667,0.535211268,3,0.666666667,0.571428571,7,0.714285714,0.525773196,1,0,0.384615385,4,0.5,0.466666667,7,0.857142857,0.548543689,1,-4,-1,-16,-3,0,-0.153846153,2,0,-0.060814815,-0.035236104,0.59555556,0.277119146,-0.777777778,-0.741242356,-0.060088889,-0.037465575,-3.29362963,-1.645987982,-2.81792593,-0.394053734,0.157037037,-0.111941981,5,0.4,0.5,2,-0.266666667,-0.078314716,2,-0.466666667,-0.107852412,-2,-0.114285714,0.014967545,1,0,0.022792023,-3,-0.5,-0.038095238,-3,-0.357142857,-0.053048194
2358350,2022/10/05 12:00,9455,7653,imperial,isurus,16,2,0,1,21,89,1,0,27.22779584,1.703877099,24.72961265,4.939606596,0.757685741,1063.876747,982.2209311,0.615395274,33,5,10,2,4,0.75,0,31,1,0,0,132,0,0,0,1.145,0.212602916,13.875,4.196352583,1.875,1.268611446,1.14325,0.209990327,76.285,8.563893682,73.23,8.895099775,0.6875,0.242061459,0.823333333,0.212968438,10.33333333,3.681787006,1.666666667,1.247219129,0.824666667,0.212768001,68.10666667,6.132108573,59.27333333,10.14116802,0.333333333,0.471404521,0,0,0,1,1,0.666666667,2,0.5,0.523809524,2,1,0.62745098,0,0,0,0,0,0,3,0.333333333,0.464788732,1,1,0.571428571,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,1,0,0.304347826,3,3,3,23,3,3,0.75,0,-101,0.321666667,-0.000365522,3.54166667,0.514565577,0.208333333,0.021392317,0.318583333,-0.002777674,8.17833333,2.431785109,13.95666667,-1.246068245,0.354166667,-0.229343062,-1,-1,-0.571428571,1,1,0.666666667,2,0.5,0.523809524,1,1,0.42745098,0,0,0,0,0,0,2,0.333333333,0.160440906
2358351,2022/10/05 16:25,5973,6947,liquid,teamone,16,6,0,1,4,34,1,0,28.45171952,1.427395784,23.95998966,2.289474436,0.938763074,1084.797691,1097.354847,0.481936665,90,20,118,13,19,0.736842105,0,3,11,0.545454545,0,33,0,0,0,1.068444444,0.156687311,14.35555556,3.413408564,1.488888889,1.258256682,1.068133333,0.156685332,73.97955556,5.750267223,70.67022222,6.035192527,0.422222222,0.332591768,1.091904762,0.218885033,13.57142857,3.094871773,1.714285714,1.694328274,1.092190476,0.218461203,75.65142857,8.255479154,70,8.009218498,0.595238095,0.396984095,7,0.857142857,0.523206751,10,0.8,0.579545455,7,0.428571429,0.486486486,0,0,0,8,0.5,0.495238095,7,0.571428571,0.522167488,6,0.666666667,0.510204082,5,0.8,0.616666667,4,0.5,0.514851485,4,1,0.615384615,3,0.333333333,0.435897436,0,0,0,2,0.5,0.433962264,3,0.333333333,0.402777778,5,3,1,-28,7,8,0.19138756,0,-30,-0.023460318,-0.062197722,0.78412699,0.318536791,-0.225396825,-0.436071592,-0.024057143,-0.061775871,-1.67187301,-2.505211931,0.67022222,-1.974025971,-0.173015873,-0.064392327,2,0.057142857,-0.093459916,6,0.3,0.064693969,3,-0.571428571,-0.128898129,-3,-0.333333333,-0.435897436,8,0.5,0.495238095,5,0.071428571,0.088205224,3,0.333333333,0.107426304
2358353,2022/10/05 14:35,5005,9943,complexity,atk,16,5,0,1,17,40,1,0,27.04116379,1.59870443,24.23695328,2.50145697,0.828416389,1066.116977,1063.740366,0.503420165,48,12,129,15,11,0.363636364,0,8,8,0.625,1,32,0,0,0,1.00047619,0.207007619,12.71428571,4.130523513,1.952380952,1.3964646,1.000190476,0.206506455,70.30666667,8.232822425,68.12857143,6.84589991,0.476190476,0.361089307,1.105714286,0.226549089,12.21428571,3.508735455,0.785714286,0.939496174,1.105,0.226402612,75.67285714,8.639548954,70.35714286,8.791544175,0.678571429,0.305142991,0,0,0,5,0.2,0.4296875,7,0.571428571,0.479532164,4,0.75,0.515873016,1,0,0.466666667,3,0.333333333,0.469879518,1,1,0.592592593,4,0.5,0.48,3,0.666666667,0.576923077,4,0.5,0.5,0,0,0,1,0,0.407407407,0,0,0,2,1,0.761904762,2,1,-1,-81,-3,3,-0.261363636,-1,-24,-0.105238096,-0.01954147,0.5,0.621788058,1.166666666,0.456968426,-0.104809524,-0.019896157,-5.36619047,-0.406726529,-2.22857143,-1.945644265,-0.202380953,0.055946316,-4,-0.5,-0.48,2,-0.466666667,-0.147235577,3,0.071428571,-0.020467836,4,0.75,0.515873016,0,0,0.059259259,3,0.333333333,0.469879518,-1,0,-0.169312169
2358355,2022/10/05 13:15,11948,10399,nouns,evil-geniuses,7,16,1,1,44,22,1,0,23.08668967,2.952578362,25.25754969,1.8914925,0.241011755,1113.773705,1093.694514,0.528864151,0,1,41,9,4,0.25,0,100,10,0.5,0,10,0,0,0,0.9025,0.20510668,10.75,3.596873642,1.25,0.829156198,0.90125,0.20439652,70.0775,6.931633556,63.4725,7.113767901,0.1875,0.242061459,0.985294118,0.252845399,11.58823529,3.218673887,1.235294118,1.00172861,0.985647059,0.252761906,70.82823529,10.57954532,66.75647059,10.56699242,0.705882353,0.246076478,2,0,0.272727273,2,0.5,0.510638298,3,0,0.392405063,0,0,0,0,0,0,1,0,0.466666667,0,0,0,2,0.5,0.5,5,0.2,0.41221374,4,0.75,0.59,3,0.333333333,0.466666667,0,0,0,0,0,0,3,0.333333333,0.446153846,-3,-3,-2,-41,-8,-6,-0.25,0,90,-0.082794118,-0.047738719,-0.83823529,0.378199755,0.014705882,-0.172572412,-0.084397059,-0.048365386,-0.75073529,-3.647911764,-3.28397059,-3.453224519,-0.518382353,-0.004015019,0,-0.5,-0.227272727,-3,0.3,0.098424557,-1,-0.75,-0.197594937,-3,-0.333333333,-0.466666667,0,0,0,1,0,0.466666667,-3,-0.333333333,-0.446153846
2358356,2022/10/05 14:30,11309,9996,00nation,9z,16,19,0,1,29,50,1,0,25.87166206,2.276181653,26.44143123,4.420740554,0.435609347,1019.896592,1019.725733,0.500245887,96,10,17,2,3,0,0,49,2,0,0,38,0,0,0,0.915714286,0.103765827,15,5.264435935,1.571428571,1.293626448,0.916,0.104394855,66.48857143,5.557356588,64.26285714,5.320219422,0.571428571,0.319438282,0.944,0.150279739,12.4,1.356465997,2.6,1.356465997,0.9432,0.150394681,70.252,5.995686449,63.932,5.388010393,0.4,0.374165739,1,0,0.472222222,1,0,0.384615385,2,0.5,0.449275362,1,0,0.428571429,0,0,0,2,0,0.396226415,0,0,0,0,0,0,1,0,0.384615385,0,0,0,2,0,0.407407407,0,0,0,1,0,0.448275862,1,1,0.666666667,1,0,1,79,8,1,0,0,11,-0.028285714,-0.046513912,2.6,3.907969938,-1.028571429,-0.062839549,-0.0272,-0.045999826,-3.76342857,-0.438329861,0.33085714,-0.067790971,0.171428571,-0.054727457,1,0,0.472222222,0,0,0,2,0.5,0.449275362,-1,0,0.021164021,0,0,0,1,0,-0.052049447,-1,-1,-0.666666667
2358357,2022/10/05 18:00,8297,10399,furia,evil-geniuses,14,16,0,1,7,22,1,0,27.48808346,1.675088452,25.25754969,1.8914925,0.78003448,1032.783724,1093.694514,0.413229488,246,45,41,10,10,0.6,0,7,11,0.454545455,0,0,2,1,0.582010582,1.07375,0.218990344,14.125,2.976470225,1.416666667,1.114924013,1.074,0.218348346,72.83583333,7.864909364,70.295,9.051425762,0.458333333,0.320047739,1.002222222,0.255442004,11.88888889,3.36466754,1.222222222,0.974996043,1.002444444,0.255217167,71.54333333,10.69587927,67.39666667,10.60308393,0.694444444,0.243749011,5,0.4,0.482758621,4,0.5,0.473684211,3,0.666666667,0.554216867,5,0.6,0.5,4,0.5,0.556603774,3,0.666666667,0.605263158,0,0,0,3,0.666666667,0.567164179,5,0.2,0.41221374,4,0.75,0.59,3,0.333333333,0.466666667,0,0,0,0,0,0,3,0.333333333,0.446153846,1,1,1,205,35,-1,0.145454545,0,7,0.071527778,-0.03645166,2.23611111,-0.388197315,0.194444445,0.13992797,0.071555556,-0.036868821,1.2925,-2.830969906,2.89833333,-1.551658168,-0.236111111,0.076298728,2,-0.266666667,-0.084405558,-1,0.3,0.06147047,-1,-0.083333333,-0.035783133,2,0.266666667,0.033333333,4,0.5,0.556603774,3,0.666666667,0.605263158,-3,-0.333333333,-0.446153846
2358358,2022/10/05 18:00,9996,9455,9z,imperial,22,20,1,1,50,21,1,0,26.44143123,4.420740554,27.22779584,1.703877099,0.409180332,1019.725733,1063.876747,0.436801405,17,3,33,6,3,0.333333333,1,0,5,0.6,0,0,0,0,0,0.975,0.153704261,13.66666667,3.091206165,2.666666667,1.247219129,0.974,0.153596875,70.81,5.61370644,65.66,6.254768847,0.416666667,0.343592135,1.175555556,0.21828173,13.77777778,3.965904066,1.888888889,1.19670329,1.174444444,0.216751322,77.64222222,8.940233377,74.47333333,9.093866065,0.722222222,0.248451997,0,0,0,1,0,0.384615385,1,1,0.542857143,2,0,0.407407407,0,0,0,1,0,0.448275862,1,1,0.666666667,0,0,0,1,1,0.666666667,3,0.666666667,0.604938272,2,1,0.62745098,0,0,0,0,0,0,3,0.333333333,0.464788732,-1,0,-1,-16,-3,-2,-0.266666667,1,0,-0.200555556,-0.064577469,-0.11111111,-0.874697901,0.777777778,0.050515839,-0.200444444,-0.063154447,-6.83222222,-3.326526937,-8.81333333,-2.839097218,-0.305555555,0.095140138,0,0,0,0,-1,-0.282051282,-2,0.333333333,-0.062081129,0,-1,-0.220043573,0,0,0,1,0,0.448275862,-2,0.666666667,0.201877934
2358359,2022/10/05 19:20,5973,9215,liquid,mibr,19,16,1,1,4,24,1,0,28.45171952,1.427395784,26.61907915,2.540602744,0.732615356,1084.797691,1054.816774,0.543039233,90,21,48,10,20,0.7,0,0,9,0.444444444,1,24,0,0,0,1.075652174,0.16234226,14.30434783,3.39353327,1.456521739,1.263303498,1.07526087,0.162180982,74.29608696,6.070865019,70.95217391,6.261715945,0.423913043,0.329152259,1.04047619,0.25828143,13.95238095,4.805514595,0.904761905,0.920908553,1.040761905,0.258096679,71.98380952,10.29156033,69.16095238,12.14757428,0.404761905,0.365768845,7,0.857142857,0.523206751,10,0.8,0.579545455,7,0.428571429,0.486486486,0,0,0,8,0.5,0.495238095,7,0.571428571,0.522167488,7,0.714285714,0.538461538,0,0,0,1,0,0.304347826,1,0,0.2,6,0.666666667,0.521472393,5,0.4,0.453900709,2,0.5,0.530612245,6,0.5,0.464788732,5,5,3,42,11,11,0.255555556,-1,-24,0.035175984,-0.09593917,0.35196688,-1.411981325,0.551759834,0.342394945,0.034498965,-0.095915697,2.31227744,-4.220695311,1.79122153,-5.885858335,0.019151138,-0.036616586,7,0.857142857,0.523206751,9,0.8,0.275197628,6,0.428571429,0.286486486,-6,-0.666666667,-0.521472393,3,0.1,0.041337386,5,0.071428571,-0.008444757,1,0.214285714,0.073672806
2358360,2022/10/05 19:50,5005,4773,complexity,pain,16,7,0,1,17,23,1,0,27.04116379,1.59870443,27.59865804,2.973760135,0.428130653,1066.116977,1066.820392,0.498987705,48,13,49,8,12,0.333333333,0,0,7,0.857142857,2,31,0,0,0,1.017272727,0.216399921,12.72727273,4.035995069,1.909090909,1.378704626,1.017181818,0.21626218,71.01181818,8.668361823,68.58181818,7.003580666,0.477272727,0.352822152,1.127692308,0.172142778,13.53846154,3.177211758,2.384615385,1.733758103,1.128923077,0.171900893,75.98769231,7.699152954,73.69230769,5.76386376,0.423076923,0.330858664,0,0,0,5,0.2,0.4296875,7,0.571428571,0.479532164,4,0.75,0.515873016,2,0.5,0.588235294,3,0.333333333,0.469879518,1,1,0.592592593,0,0,0,1,1,0.666666667,2,1,0.603448276,5,0.8,0.528571429,0,0,0,1,1,0.551724138,4,0.75,0.554455446,2,-2,-2,-1,5,5,-0.523809524,-2,-31,-0.110419581,0.044257143,-0.81118881,0.858783311,-0.475524476,-0.355053477,-0.111741259,0.044361287,-4.97587413,0.969208869,-5.11048951,1.239716906,0.054195804,0.021963488,0,0,0,4,-0.8,-0.236979167,5,-0.428571429,-0.123916112,-1,-0.05,-0.012698413,2,0.5,0.588235294,2,-0.666666667,-0.08184462,-3,0.25,0.038137147
2358363,2022/10/05 22:25,7653,11309,isurus,00nation,10,16,0,1,89,29,1,0,24.72961265,4.939606596,25.87166206,2.276181653,0.377552513,982.2209311,1019.896592,0.445991895,10,3,96,11,2,0.5,1,0,4,0,0,0,0,0,0,0.795,0.190853347,9,3.937003937,1.25,1.299038106,0.7955,0.191062163,65.605,6.853982419,59.18,8.783996812,0.25,0.433012702,0.92,0.097724101,15,4.924428901,1.625,1.218349293,0.92,0.098224233,66.4925,5.198441473,64.8025,5.177368419,0.5625,0.29973947,1,1,0.571428571,0,0,0,1,0,0.111111111,1,0,0.2,0,0,0,0,0,0,1,0,0.304347826,1,0,0.472222222,1,0,0.384615385,3,0.333333333,0.451923077,1,0,0.428571429,0,0,0,2,0,0.396226415,0,0,0,-2,0,-2,-86,-8,-2,0.5,1,0,-0.125,0.093129246,-6,-0.987424964,-0.375,0.080688813,-0.1245,0.09283793,-0.8875,1.655540946,-5.6225,3.606628393,-0.3125,0.133273232,0,1,0.099206349,-1,0,-0.384615385,-2,-0.333333333,-0.340811966,0,0,-0.228571429,0,0,0,-2,0,-0.396226415,1,0,0.304347826
2358365,2022/10/06 13:30,9215,9943,mibr,atk,8,16,1,1,24,40,1,0,25.08284548,2.667519683,25.5705353,2.660707597,0.438529122,1060.178246,1058.774567,0.502020045,49,11,130,16,10,0.4,0,1,9,0.666666667,2,1,0,0,0,1.037272727,0.252769781,14.18181818,4.811315863,0.954545455,0.928208084,1.037636364,0.252569081,71.84818182,10.07413188,69.03090909,11.88323453,0.431818182,0.378257204,1.078,0.242190008,11.93333333,3.549021774,0.8,0.909212113,1.077466667,0.241772859,74.58933333,9.279117391,69.032,9.834762292,0.666666667,0.298142397,0,0,0,1,0,0.304347826,1,0,0.2,6,0.666666667,0.521472393,5,0.4,0.453900709,3,0.333333333,0.5,6,0.5,0.464788732,4,0.5,0.48,3,0.666666667,0.576923077,4,0.5,0.5,0,0,0,2,0,0.333333333,0,0,0,2,1,0.761904762,1,-1,-1,-81,-5,1,-0.266666667,-2,0,-0.040727273,0.010579773,2.24848485,1.262294089,0.154545455,0.018995971,-0.039830303,0.010796222,-2.74115151,0.795014489,-0.00109091,2.048472238,-0.234848485,0.080114807,-4,-0.5,-0.48,-2,-0.666666667,-0.272575251,-3,-0.5,-0.3,6,0.666666667,0.521472393,3,0.4,0.120567376,3,0.333333333,0.5,4,-0.5,-0.29711603
2358366,2022/10/06 13:30,11948,4773,nouns,pain,8,16,1,1,44,23,1,0,25.48924485,3.310915507,28.49654488,2.882783393,0.183269079,1118.425188,1056.768025,0.58781189,1,2,50,9,5,0.4,1,1,8,0.875,3,1,0,0,0,0.89,0.196581903,10.22222222,3.705184889,1.333333333,0.816496581,0.888888889,0.195852804,69.42444444,6.791228184,63.08888889,6.794122369,0.222222222,0.248451997,1.100714286,0.192296805,13.28571429,3.194382825,2.285714286,1.708322963,1.101571429,0.192781414,75.02285714,8.194185594,72.59142857,6.82673197,0.428571429,0.319438282,3,0,0.28358209,2,0.5,0.510638298,3,0,0.392405063,0,0,0,0,0,0,1,0,0.466666667,0,0,0,0,0,0,1,1,0.666666667,2,1,0.603448276,5,0.8,0.528571429,0,0,0,2,0.5,0.442307692,4,0.75,0.554455446,0,-5,-2,-49,-7,-3,-0.475,-2,0,-0.210714286,0.004285098,-3.06349207,0.510802064,-0.952380953,-0.891826382,-0.21268254,0.00307139,-5.5984127,-1.40295741,-9.50253968,-0.032609601,-0.206349207,-0.070986285,3,0,0.28358209,1,-0.5,-0.156028369,1,-1,-0.211043213,-5,-0.8,-0.528571429,0,0,0,-1,-0.5,0.024358974,-4,-0.75,-0.554455446
2358367,2022/10/06 14:50,9455,11309,imperial,00nation,11,16,0,1,21,29,1,0,26.86840545,1.695455772,25.60786036,2.260246017,0.665118709,1052.772253,1014.824448,0.55439515,34,7,97,12,6,0.5,0,1,4,0.25,1,1,0,0,0,1.161,0.211634118,14.6,4.498888752,2,1.183215957,1.1594,0.210523253,76.97,8.717909153,74.12,8.692074551,0.7,0.244948974,0.98,0.156204994,15.57142857,5.066899386,1.857142857,1.124858268,0.981428571,0.157064916,69.69714286,6.473695598,67.11428571,6.511060605,0.642857143,0.225876976,0,0,0,1,1,0.666666667,3,0.666666667,0.604938272,3,0.666666667,0.559139785,0,0,0,0,0,0,3,0.333333333,0.464788732,1,0,0.472222222,1,1,0.615384615,3,0.333333333,0.451923077,1,0,0.428571429,0,0,0,1,0,0.333333333,0,0,0,0,3,2,-63,-5,2,0.25,-1,0,0.181,0.055429124,-0.97142857,-0.568010634,0.142857143,0.058357689,0.177971429,0.053458337,7.27285714,2.244213555,7.00571429,2.181013946,0.057142857,0.019071998,-1,0,-0.472222222,0,0,0.051282051,0,0.333333333,0.153015195,2,0.666666667,0.130568356,0,0,0,-1,0,-0.333333333,3,0.333333333,0.464788732
2358369,2022/10/06 16:15,5005,5973,complexity,liquid,1,2,0,3,17,4,1,0,26.80127029,1.593643011,28.03694192,1.423662637,0.329707802,1061.082775,1079.978324,0.472833897,49,14,91,22,13,0.307692308,0,1,20,0.75,1,1,1,0,0.466666667,1.03173913,0.222254304,12.73913043,3.947672857,1.869565217,1.361084856,1.031565217,0.222007408,71.46869565,8.744468713,69.11652174,7.294347191,0.47826087,0.345097997,1.077045455,0.153290864,14.25,3.241246954,1.5,1.270289874,1.076727273,0.153057381,74.27909091,5.829180442,71.14318182,5.815441738,0.431818182,0.330132706,0,0,0,5,0.2,0.4296875,7,0.571428571,0.479532164,4,0.75,0.515873016,2,0.5,0.588235294,4,0.5,0.518867925,1,1,0.592592593,7,0.857142857,0.523206751,10,0.8,0.579545455,6,0.5,0.502538071,0,0,0,8,0.5,0.495238095,7,0.714285714,0.535714286,6,0.666666667,0.517241379,-3,0,-1,-42,-8,-7,-0.442307692,-1,0,-0.045306325,0.06896344,-1.51086957,0.706425903,0.369565217,0.090794982,-0.045162056,0.068950027,-2.81039526,2.915288271,-2.02666008,1.478905453,0.046442688,0.014965291,-7,-0.857142857,-0.523206751,-5,-0.6,-0.149857955,1,0.071428571,-0.023005907,4,0.75,0.515873016,-6,0,0.092997199,-3,-0.214285714,-0.016846361,-5,0.333333333,0.075351213
2358370,2022/10/06 16:00,10399,9996,evil-geniuses,9z,2,1,1,3,22,50,1,0,24.79231158,1.864346141,26.82646556,5.076267355,0.290349599,1094.865435,1004.830349,0.626746331,42,11,18,4,12,0.5,1,1,4,0.5,2,1,0,0,0,1.006315789,0.24923484,11.94736842,3.284311739,1.210526316,0.950287899,1.006315789,0.248952554,71.52631579,10.41085477,67.60315789,10.35740114,0.710526316,0.246863987,0.988571429,0.14613385,14.57142857,3.619674131,2.714285714,1.160576915,0.987428571,0.14595778,71.12571429,5.254502443,66.55142857,6.188790393,0.428571429,0.319438282,3,0.666666667,0.567164179,5,0.2,0.41221374,4,0.75,0.59,4,0.5,0.485714286,0,0,0,0,0,0,3,0.333333333,0.446153846,0,0,0,1,0,0.384615385,1,1,0.542857143,3,0.333333333,0.458333333,0,0,0,1,0,0.448275862,1,1,0.666666667,4,1,2,24,7,8,0,-1,0,0.01774436,0.10310099,-2.62406015,-0.335362392,-1.503759398,-0.210289016,0.018887218,0.102994774,0.4006015,5.156352327,1.05172932,4.168610747,0.281954887,-0.072574295,3,0.666666667,0.567164179,4,0.2,0.027598356,3,-0.25,0.047142857,1,0.166666667,0.027380952,0,0,0,-1,0,-0.448275862,2,-0.666666667,-0.220512821
2358373,2022/10/07 13:00,8297,4773,furia,pain,2,0,1,3,7,23,1,0,27.16610637,1.666498599,27.63850865,2.835257006,0.438535709,1028.667763,1062.581119,0.45134917,248,46,51,10,9,0.555555556,0,2,9,0.777777778,0,1,0,0,0,1.078571429,0.224250831,14.38095238,3.015455276,1.476190476,1.138881976,1.07952381,0.223498507,73.20380952,7.987994847,70.31238095,9.29683505,0.452380952,0.304910678,1.111333333,0.189977776,13.53333333,3.222145593,2.2,1.681269362,1.111866667,0.190186528,75.392,8.035925336,72.91866667,6.707943417,0.4,0.326598632,4,0.5,0.49137931,3,0.333333333,0.439393939,3,0.666666667,0.554216867,5,0.6,0.521126761,3,0.333333333,0.524390244,3,0.666666667,0.605263158,0,0,0,0,0,0,1,1,0.666666667,2,1,0.603448276,6,0.833333333,0.548780488,0,0,0,2,0.5,0.442307692,4,0.75,0.554455446,3,-1,-1,197,36,0,-0.222222222,0,1,-0.032761904,0.034273055,0.84761905,-0.206690317,-0.723809524,-0.542387386,-0.032342857,0.033311979,-2.18819048,-0.047930489,-2.60628572,2.588891633,0.052380952,-0.021687954,4,0.5,0.49137931,2,-0.666666667,-0.227272727,1,-0.333333333,-0.049231408,-1,-0.233333333,-0.027653727,3,0.333333333,0.524390244,1,0.166666667,0.162955466,-4,-0.75,-0.554455446
2358374,2022/10/07 13:00,9943,9996,atk,9z,0,2,0,3,40,50,1,0,25.11612073,2.632530275,26.37471248,4.616773774,0.363552817,1068.611973,1027.226155,0.559278874,131,17,19,5,10,0.6,0,1,5,0.4,0,1,0,0,0,1.083125,0.235338022,12.0625,3.472548596,0.875,0.927024811,1.0825,0.234905832,74.6525,8.987796935,68.9875,9.524027181,0.65625,0.291480595,0.981,0.147678705,13.2,3.867815921,2.3,1.187434209,0.9794,0.146972242,70.572,5.140421773,65.738,5.683100914,0.35,0.320156212,4,0.5,0.48,3,0.666666667,0.576923077,4,0.5,0.5,0,0,0,2,0,0.333333333,0,0,0,3,1,0.727272727,1,0,0.448275862,1,0,0.384615385,2,0.5,0.428571429,3,0.333333333,0.458333333,0,0,0,1,0,0.448275862,2,1,0.62745098,3,1,3,112,12,5,0.2,0,0,0.102125,0.087659317,-1.1375,-0.395267325,-1.425,-0.260409398,0.1031,0.08793359,4.0805,3.847375162,3.2495,3.840926267,0.30625,-0.028675617,3,0.5,0.031724138,2,0.666666667,0.192307692,2,0,0.071428571,-3,-0.333333333,-0.458333333,2,0,0.333333333,-1,0,-0.448275862,1,0,0.099821747
